Id,GardId,Disease,PMId,Publication Types,Title,URL,Abstract,Natural History Study
841,GARD:0001355,Chronic polyradiculoneuritis,15454874,"['Journal Article', 'English Abstract', 'Case Reports']",[Acute relapse in Charcot-Marie-Tooth 1B neuropathy: can protein P0 behave like an autoantigen?].,https://pubmed.ncbi.nlm.nih.gov/15454874,"INTRODUCTION:The natural history of Charcot-Marie-Tooth neuropathy is marked by accentuated motor and sensitive deficits suggestive of acute polyradiculoneuritis or, more generally, chronic inflammatory demyelinizing polyneuropathy. OBSERVATION:A 41-year-old woman, with Charcot-Marie-Tooth (CMT) 1B neuropathy associated with a P0 gene mutation, developed several episodes of ataxia which resolved after intravenous administration of IgG or corticosteroids. CONCLUSION:The sudden increase of a motor or sensitive deficit in this patient with CMT type I led to two hypotheses: chance association between an inherited and an inflammatory neuropathy, or a dysimmune inflammatory reaction, the mutated protein acting like an autoantigen. These two hypotheses are discussed.",
842,GARD:0001355,Chronic polyradiculoneuritis,12904236,"['Journal Article', 'Case Reports']",Resolution of chronic inflammatory demyelinating polyneuropathy-associated central nervous system lesions after treatment with intravenous immunoglobulin.,https://pubmed.ncbi.nlm.nih.gov/12904236,"Chronic inflammatory demyelinating polyneuropathy (CIDP) is a condition affecting the peripheral nervous system; however, it has been associated with central nervous system (CNS) involvement. The natural history and response to treatment of these CNS lesions are unknown. We report the case of a patient with CIDP which met research criteria for definite CIDP and associated symptomatic CNS lesions. She had resolution of her CNS-based clinical and radiographic findings with intravenous immunoglobulin (IVIG) therapy. IVIG is a reasonable treatment option when symptomatic, CIDP-associated CNS lesions are present.",
843,GARD:0001356,Neonatal Onset Multisystem Inflammatory disease,29111302,['Journal Article'],[Cryopyrin-associated periodic syndromes].,https://pubmed.ncbi.nlm.nih.gov/29111302,"Cryopyrin-associated periodic syndromes (CAPS) are linked to one single gene mutations, however they are associated with 3 syndromes, which are, from the mildest to the most severe phenotype familial cold urticaria, Muckle-Wells syndrome and chronic, infantile, neurologic, cutaneous, articular (CINCA) syndrome also called neonatal-onset multisystem inflammatory disease (NOMID). Autosomic dominant inheritance is present in most cases but in CINCA/NOMID syndrome where neomutations are more common. Mutations in the gene encoding cryopyrin, NLRP3, are associated with deregulation of caspase-1 activity, excessive interleukin-1 production and an autoinflammatory syndrome, which in familial cold urticaria and Muckle-Wells syndrome may be triggered or worsened by exposure to coldness. More and more mutations are described and even somatic mutations that can explain some clinical signs beginning in adulthood. Patients disclose a pseudo-urticarial rash, arthralgia, headaches, sometimes fever, biological inflammation but also, in severe forms of the disease, neurologic inflammation with central deafness, ophthalmologic inflammation, chronic meningitis. Some CINCA/NOMID patients also develop growth cartilage pseudo-tumoral hypertrophy. Natural disease history is usually benign in familial cold urticarial but severe in the other forms, particularly regarding neuro-sensorial involvement. In addition, secondary AA amyloidosis may develop in all forms in the absence of control of chronic inflammation. Anti-interleukin-1 treatment with anakinra, rilonacept or canakinumab induces in most cases complete remission, however sequelae may be present, particularly if central deafness or cartilage bone hypertrophy have already developed. This treatment is also important to prevent secondary amyloidosis or stabilize and even sometimes allow improvement of amyloidosis lesions.",
844,GARD:0001356,Neonatal Onset Multisystem Inflammatory disease,25223501,"['research-article', 'Journal Article']",Anakinra use during pregnancy in patients with cryopyrin-associated periodic syndromes (CAPS).,https://pubmed.ncbi.nlm.nih.gov/25223501,"Objective: To describe the pregnancy course and outcome, and use of anakinra, a recombinant selective IL-1 receptor blocker, during pregnancy in patients with cryopyrin-associated periodic syndromes (CAPS), including familial cold auto-inflammatory syndrome (FCAS), Muckle-Wells syndrome (MWS) and neonatal onset multi-system inflammatory disease (NOMID). Methods: Women currently enrolled in natural history protocols (NCT00059748, and/or NCT00069329 under IND) who have been pregnant were included. Subjects underwent a structured, standardized interview with regards to maternal health, pregnancy and fetal outcomes. Medical records were reviewed. Results: Nine women (four with FCAS, one with MWS and four with NOMID) reported one to four pregnancies, each resulting in a total of fifteen FCAS, three MWS, and six NOMID pregnancies. Six births from FCAS mothers and three births from NOMID mothers occurred while patients were receiving anakinra. If a woman became pregnant while taking anakinra, the pre-pregnancy anakinra dose was continued. Anakinra dose was increased during one twin pregnancy. No preterm births or serious complications of pregnancy were observed. One fetus of the twin pregnancy had renal agenesis and suffered fetal demise. Genetic testing showed the deceased twin carried the same NLRP3 c.785T>C, p.V262A mutation as the mother. The other twin is healthy and mutation negative. Conclusions: Anakinra was continued during pregnancy in women with CAPS and provided significant, persistent CAPS symptom relief while continuing to prevent the long-term sequelae of CAPS. Anakinra was well tolerated. Although a causal relation between anakinra and renal agenesis seems unlikely, further safety data are needed.",
845,GARD:0001356,Neonatal Onset Multisystem Inflammatory disease,24016338,"[""Research Support, Non-U.S. Gov't"", 'research-article', 'Journal Article']",Methodological challenges in monitoring new treatments for rare diseases: lessons from the cryopyrin-associated periodic syndrome registry.,https://pubmed.ncbi.nlm.nih.gov/24016338,"The Cryopyrin-Associated Periodic Syndromes (CAPS) are a group of rare hereditary autoinflammatory diseases and encompass Familial Cold Autoinflammatory Syndrome (FCAS), Muckle-Wells Syndrome (MWS), and Neonatal Onset Multisystem Inflammatory Disease (NOMID). Canakinumab is a monoclonal antibody directed against IL-1 beta and approved for CAPS patients but requires post-approval monitoring due to low and short exposures during the licensing process. Creative approaches to observational methodology are needed, harnessing novel registry strategies to ensure Health Care Provider reporting and patient monitoring.A web-based registry was set up to collect information on long-term safety and effectiveness of canakinumab for CAPS.Starting in November 2009, this registry enrolled 241 patients in 43 centers and 13 countries by December 31, 2012. One-third of the enrolled population was aged < 18; the overall population is evenly divided by gender. Enrolment is ongoing for children.Innovative therapies in orphan diseases require post-approval structures to enable in depth understanding of safety and natural history of disease. The rarity and distribution of such diseases and unpredictability of treatment require innovative methods for enrolment and follow-up. Broad international practice-based recruitment and web-based data collection are practical.",
846,GARD:0001356,Neonatal Onset Multisystem Inflammatory disease,23827245,"['Review', 'Journal Article']",What do autoinflammatory syndromes teach about common cutaneous diseases such as pyoderma gangrenosum? A commentary.,https://pubmed.ncbi.nlm.nih.gov/23827245,"Pyoderma gangrenosum (PG) is a neutrophilic dermatosis characterized by ulcerating skin lesions with rapid onset and recalcitrant treatment course. PG treatment targets an array of inflammatory pathways with variable success. One of the hallmark features of PG is its association with a broad spectrum of systemic disorders. The authors hypothesize that there are common inflammatory pathways linking these systemic disorders to neutrophilic dermatoses. Rare autoinflammatory diseases offer insights into the understanding of inflammatory skin conditions. This article explores observations of the natural history of PG that illuminate aspects of PG pathogenesis, highlighting the role of autoinflammatory mediators.",
847,GARD:0001356,Neonatal Onset Multisystem Inflammatory disease,23280696,['Journal Article'],AA amyloidosis complicating the hereditary periodic fever syndromes.,https://pubmed.ncbi.nlm.nih.gov/23280696,"OBJECTIVE: AA amyloidosis is a life-threatening complication of the hereditary periodic fever syndromes (HPFS), which are otherwise often compatible with normal life expectancy. This study was undertaken to determine the characteristics, presentation, natural history, and response to treatment in 46 patients who had been referred for evaluation at the UK National Amyloidosis Centre. METHODS: Disease activity was monitored by serial measurement of serum amyloid A. Renal function was assessed by measurement of serum creatinine and albumin levels, the estimated glomerular filtration rate, and proteinuria from 24-hour urine collections. The amyloid load was measured by serum amyloid P scintigraphy. RESULTS: Twenty-four patients had familial Mediterranean fever, 12 patients had tumor necrosis factor receptor-associated periodic syndrome, 6 patients had cryopyrin-associated periodic syndromes, and 4 patients had mevalonate kinase deficiency. The median age at onset of HPFS was 5 years; median age at presentation with AA amyloidosis was 38 years. Diagnosis of an HPFS had not been considered prior to presentation with AA amyloidosis in 23 patients (50%). Eleven patients (24%) had end-stage renal failure (ESRF) at presentation; of these, 3 had received transplants prior to referral. A further 13 patients developed ESRF over the followup period, with 10 undergoing renal transplantation. The median time to progression to ESRF from onset of AA amyloidosis was 3.3 years (interquartile range [IQR] 2-8), with a median time to transplant of 4 years (IQR 3-6). Eleven patients (24%) died. The median survival in the entire cohort was 19 years from diagnosis of AA amyloidosis. Of the 37 patients who were treated successfully, or in whom at least partial suppression of the underlying HPFS was achieved, 17 (46%) showed amyloid regression, 14 (38%) showed a stable amyloid load, and 2 (5%) showed increased amyloid deposition over the followup period. CONCLUSION: AA amyloidosis remains a challenging and serious late complication of HPFS; however, outcomes are excellent when HPFS is diagnosed early enough to allow effective treatment, thus preventing or retarding further amyloid deposition and organ damage.",
848,GARD:0001359,Chylous ascites,30252581,"['Journal Article', 'Case Reports']",Chylous Ascites in an Infant with Thanatophoric Dysplasia Type I with FGFR3 Mutation Surviving Five Months.,https://pubmed.ncbi.nlm.nih.gov/30252581,"BACKGROUND:Thanatophoric dysplasia (TD) results from sporadic de novo mutations in the FGFR3 gene. Upon confirming intrauterine diagnosis of this perinatal disease, pregnancy termination is recommended. There is limited information on the natural history of longer-term survivors with type 1 TD. CASE REPORT:A full-term neonate was confirmed via postnatal genetic testing to have type 1 TD. At 28 days, chylous ascites developed. Medium-chain triglyceride use improved the ascites. Cerebral ventriculomegaly worsened throughout life. Death due to respiratory failure occurred at age 5 months. CONCLUSION:The chylous ascites in this child with type 1 TD and survival past the neonatal stage suggests that type 1 TD may be accompanied by abnormalities of the lymphatic channels. Moreover, ventriculomegaly can be progressive.",
849,GARD:0001359,Chylous ascites,20975273,['Journal Article'],Milk-based test as a preventive method for chylous ascites following pancreatic resection.,https://pubmed.ncbi.nlm.nih.gov/20975273,"BACKGROUND/PURPOSE: The incidence and natural history of postoperative chylous ascites are not well understood. This complication causes malnutrition and prolonged hospital stay. We investigated our institution's experience involving chylous ascites, especially following pancreatectomy. Additionally, we designed a new intraoperative method dubbed the 'milk test' for preventing chylous ascites. METHODS: Five cases of chylous ascites following pancreatectomy from April 2001 through March 2004 were studied retrospectively. The milk test was carried out prospectively. Such rates as positivity and incidence of ascites were examined. RESULTS: Of 65 cases (40 pancreatoduodenectomy; 25 distal pancreatectomy), 5 (7.7%) developed chylous ascites following pancreatic resection. All cases underwent octreotide and total parenteral nutrition treatment. From April 2004 through March 2009, the milk test was used in 104 cases. Surgical procedures comprised pancreatoduodenectomy (n = 78) and distal pancreatectomy (n = 23). Of these cases, 23 (22.1%) tested positive. No significant difference in positive rates was observed between the procedures and diseases. After initiation of the milk test, chylous ascites incidence decreased from 7.7 to 2.9%. CONCLUSIONS: For chylous ascites, octreotide and total parenteral nutrition treatments are useful. However, the milk test was found to be a safe and effective method for prevention of chylous ascites following pancreatectomy.",
850,GARD:0001359,Chylous ascites,18685899,"['Comparative Study', 'Journal Article', 'Research Support, N.I.H., Extramural']",Incidence and management of chyle leaks following pancreatic resection: a high volume single-center institutional experience.,https://pubmed.ncbi.nlm.nih.gov/18685899,"No data on incidence, management, or natural history of chyle leaks following pancreatic resection have been published. We sought to identify possible risk factors associated with chyle leaks following pancreatic resection, as well as determine the natural history of this rare complication.Between 1993 and 2008, 3,532 patients underwent pancreatic resection at a single institution. Data on demographics, operative details, primary tumor status, and chyle leak were collected. To identify risk factors associated with chyle leak, a matched 3:1 paired analysis was performed.Of 3,532 patients undergoing pancreatic resection, 47 (1.3%) developed a chyle leak (n = 34, contained chyle leak versus n = 13, diffuse chylous ascites). Chyle leak was identified at median 5 days following surgery. Median drain triglyceride levels were 592 ng/dl. After matching on tumor size, disease etiology, and resection type, the number of lymph nodes harvested and history of concomitant vascular resection predicted higher risk of chyle leak (both P < 0.05). Total parenteral nutrition (TPN) was required in more patients with chylous ascites (92.3%) than those with chyle leaks (44.1%) (P = 0.003). The median time to resolution was shorter for contained chyle leaks (13 days) versus chylous ascites (36 days) (P < 0.001). Patients with chylous ascites tended to have shorter overall survival (3-year, 18.8%) versus patients with no chyle leak (3-year, 46.9%) (P = 0.12). In contrast, patients with a contained chyle leak had a similar survival as patients with no chyle leak (3-year, 53.4% versus 46.9%, respectively) (P = 0.32).Chyle leak was a rare (1.3%) complication following pancreatic resection that was associated with number of lymph nodes harvested and concomitant vascular resection. In general, chyle leaks were successfully managed with TPN with no adverse impact on outcome. Patients with chylous ascites, however, had a more protracted clinical course and tended to have a worse long-term survival.",
851,GARD:0001359,Chylous ascites,9322126,"['Journal Article', 'Case Reports']",Chylous ascites. A late complication of massive peripancreatic necrosis.,https://pubmed.ncbi.nlm.nih.gov/9322126,"A 43-yr-old female underwent a normal endoscopic retrograde cholangiopancreatography (ERCP) because of ill-defined abdominal discomfort. A life-threatening pancreatitis with massive peripancreatic necrosis ensued, necessitating multiple necrosectomies. A colonic fistula required a temporary colostomy. Thirty-three months after onset of pancreatitis, although seemingly stable, she developed a massive chylous ascites, the fluid of which had a lipid content of approx 8000 mg%. Her serum cholesterol and triglyceride levels remained normal. During her third postpancreatitis year, while under observation and without operative intervention, the ascites began to clear slowly, almost completely clearing over the ensuing 16 mo. No comparable syndrome has been detected in a literature review, although eight patients with chylous ascites, possibly associated with pancreatitis, were identified. Since the senior author, in a career in pancreatic surgery, had not previously encountered the problem and since its natural history in this patient revealed spontaneous improvement, its description seems worthwhile.",
852,GARD:0001359,Chylous ascites,8924533,"['Journal Article', 'English Abstract', 'Case Reports']",[Bronchioalveolar adenocarcinoma associated with a chylous ascites. An unusual case],https://pubmed.ncbi.nlm.nih.gov/8924533,A case of bronchioloalveolar carcinoma with long evolution associated to chylous is reported. The natural clinical history of the adenocarcinoma follows with an unusual dissemination as an atypical manifestation of lymphatic metastasis.,
853,GARD:0001362,Ciliary dyskinesia-bronchiectasis,31825791,['Journal Article'],"Redescriptions of three tintinnine ciliates (Ciliophora: Tintinnina) from coastal waters in China based on lorica features, cell morphology, and rDNA sequence data.",https://pubmed.ncbi.nlm.nih.gov/31825791,"Three species of tintinnines, namely Tintinnopsis tentaculata Nie and Cheng, 1947, Tintinnopsis orientalis Kofoid and Campbell, 1929, and Eutintinnus lususundae (Entz, 1885) Kofoid and Campbell, 1939, were isolated from coastal waters of China. The morphology of each was investigated based on observations of live and protargol-stained specimens, and their SSU rDNA- and LSU rDNA-based phylogenetic relationships were analyzed. The ciliary patterns of these species are revealed for the first time. Based on the original descriptions and data from the present study, an improved diagnosis is given for each species. Unlike its congeners, the second dorsal kinety of Eutintinnus lususundae is displaced below the left ciliary field, which may suggest that the second dorsal kinety is evolving into a posterior kinety by a migration process. The ventral kinety in Eutintinnus is redefined. A neotype is fixed for T. tentaculata to stabilize the species name objectively, mainly because of the unavailability of type material.",
854,GARD:0001362,Ciliary dyskinesia-bronchiectasis,31111042,"['review-article', 'Review', 'Journal Article']",Spirometric indices in primary ciliary dyskinesia: systematic review and meta-analysis.,https://pubmed.ncbi.nlm.nih.gov/31111042,"Primary ciliary dyskinesia (PCD) is a genetic, heterogeneous disease caused by dysfunction of cilia. Evidence is sparse and reports of lung function in PCD patients range from normal to severe impairment. This systematic review and meta-analysis of studies of lung function in PCD patients examines the spirometric indices of PCD patients and differences by age group and sex. We searched PubMed, Embase and Scopus for studies that described lung function in 10 or more patients with PCD. We performed meta-analyses and meta-regression to explain heterogeneity. We included 24 studies, ranging from 13 to 158 patients per study. The most commonly reported spirometric indices were forced expiratory volume in 1 s (FEV1) and forced vital capacity presented as mean and standard deviation of percent predicted values. We found considerable heterogeneity for both parameters (I 2=94-96%). The heterogeneity remained when we stratified the analysis by age; however, FEV1 in adult patients was lower. Even after taking into account explanatory factors, the largest part of the between-studies variance remained unexplained. Heterogeneity could be explained by genetic differences between study populations, methodological factors related to the variability of study inclusion criteria or details on the performance and evaluation of lung function measurements that we could not account for. Prospective studies therefore need to use standardised protocols and international reference values. These results underline the possibility of distinct PCD phenotypes as in other chronic respiratory diseases. Detailed characterisation of these phenotypes and related genotypes is needed in order to better understand the natural history of PCD.",
855,GARD:0001362,Ciliary dyskinesia-bronchiectasis,30519426,"['research-article', 'Journal Article']",Transcriptomic responses to predator kairomones in embryos of the aquatic snail Radix balthica.,https://pubmed.ncbi.nlm.nih.gov/30519426,"The ability of organisms to respond to predation threat by exhibiting induced defenses is well documented, but studies on the potential mechanistic basis for such responses are scarce. Here, we examine the transcriptomic response to predator kairomones of two functionally distinct developmental stages in embryos of the aquatic snail Radix balthica: E8-the stage at which a range-finding trial indicated that kairomone-induced accelerated growth and development first occurred; and E9-the stage at which embryos switched from ciliary- to crawling-driven locomotion. We tested whether expression profiles were influenced by kairomones and whether this influence varied between stages. We also identified potential candidate genes for investigating mechanisms underpinning induced responses. There were 6,741 differentially expressed transcripts between developmental stages, compared to just five in response to predator kairomones. However, on examination of functional enrichment in the transcripts responding to predator kairomones and adopting a less stringent significance threshold, 206 transcripts were identified relating to muscle function, growth, and development, with this response being greater at the later E9 stage. Furthermore, these transcripts included putative annotations for genes identified as responding to predator kairomones in other taxa, including C1q, lectin, and actin domains. Globally, transcript expression appeared reduced in response to predator kairomones and we hypothesize that this might be a result of metabolic suppression, as has been reported in other taxa in response to predation threat.",
856,GARD:0001362,Ciliary dyskinesia-bronchiectasis,30293640,"[""Research Support, Non-U.S. Gov't"", 'Journal Article']",Thoraco-Abdominal Abnormalities in Bardet-Biedl Syndrome: Situs Inversus and Heterotaxy.,https://pubmed.ncbi.nlm.nih.gov/30293640,"OBJECTIVES:To characterize the diversity and prevalence of thoraco-abdominal abnormalities in Bardet-Biedl syndrome (BBS), a model ciliopathy for understanding the role of cilia in human health. STUDY DESIGN:The Clinical Registry Investigating BBS, a worldwide registry exploring the phenotype and natural history of BBS, was used to conduct the study. Protected health information was obtained by subject or family interview and Health Insurance Portability and Accountability Act-approved release of data including imaging studies and genetic testing. Echocardiography and imaging findings were independently confirmed by 2 cardiologists. RESULTS:Thoraco-abdominal abnormalities were identified in 6 of 368 (1.6%) subjects with a minimum prevalence of 1 in 60 Clinical Registry Investigating BBS participants. Diverse laterality defects were observed suggesting that the underlying ciliopathy randomly alters embryonic left-right axis orientation. Congenital heart disease, common in heterotaxy, was present in 2 subjects. Additional defects, uncommonly reported in BBS, were observed in the central nervous, genitourinary, gastrointestinal, and musculoskeletal systems in the subjects. No BBS genotype was favored in the cohort. One subject had genetic and clinical phenotype diagnostic of both primary ciliary dyskinesia and BBS. CONCLUSIONS:The variety of thoraco-abdominal abnormalities in BBS suggests the pleiotropic nature of these anomalies is not confined to a single pattern or genotype. Clinicians providing care to individuals with BBS should consider the increased prevalence of thoraco-abdominal anomalies in BBS. Individuals with features suggestive of other ciliopathies, such as primary ciliary dyskinesia, should undergo further evaluation for additional genetic disorders. TRIAL REGISTRATION:ClinicalTrials.gov: NCT02329210.",
857,GARD:0001362,Ciliary dyskinesia-bronchiectasis,30109065,"['review-article', 'Review', 'Journal Article']",Origin of the trochophora larva.,https://pubmed.ncbi.nlm.nih.gov/30109065,"The trochophora larva, which is so well known from the marine plankton, is central to our understanding of the evolution of a large branch of the bilaterians. Two theories for this larval type have been prevalent, the trochaea theory and the theory proposed by Ivanova-Kazas. The embryology, or more precisely the cell-lineage, of these larvae seems to be central for our understanding of their origin, but important details have been missing. According to the trochaea theory, a circumblastoporal ring of blastomeres differentiates to follow the convoluted shape of the conspicuous ciliary bands of the larvae, with prototroch and metatroch around the mouth, forming a filtering system, and telotroch around the anus. According to the Ivanova-Kazas theory, the blastomeres with the ciliary bands develop through specialization of rings of cells of the general ciliation in a lecithotrophic larva. Now, a new cell-lineage study of the gastropod Crepidula has shown that the ring of cells at the edge of the blastopore develops into the band of cells carrying prototroch and metatroch, characteristic of the trochophora. This gives strong support to the trochaea theory.",
858,GARD:0001383,Cleft lip palate-tetraphocomelia,31293943,"['research-article', 'Journal Article']","Holoprosencephaly with Clefts: Data of 85 Patients, Treatment and Outcome: Part 1: History, Subdivisions, and Data on 85 Holoprosencephalic Cleft Patients.",https://pubmed.ncbi.nlm.nih.gov/31293943,"Context:Cleft patients with Holoprosencephaly (HPE) constitute a controversy due to a variable facial appearance. HPE appearance varies from only a columella to a prolabium-premaxilla complex agenesis up to a common unilateral or bilateral cleft lip and palate with a single central incisor, various brain deformities, and/or even normal brain development. It is challenging to designate such various appearances, to understand their etiopathogenesis, and to choose the most appropriate management. Literature was reviewed for diagnostic criteria, pregnancy history, clinical findings, brain development, survival rate, initial perioperative management, and postsurgical midfacial growth in cleft patients with HPE. The findings were compared with a clinical database of 85 cleft patients with HPE at the Department of Maxillofacial and Oral Surgery, University of Pretoria. Aims of Part 1:The aim of the study is to overcome disparities widely existing among clinicians regarding definitive diagnostic criteria, especially in cases with a common appearance of a uni- or bilateral cleft lip alveolus or cleft lip, alveolus and palate deformity, and cases presenting facial structural agenesis. Materials and Methods:A literature search related to diagnostic criteria was compared to results of a cleft HPE database from a single tertiary institution. Results:HPE cleft cases can be allocated to one of the following subdivisions: (1) columella complex agenesis (Ag-Colum), (2) prolabium-premaxilla-columella complex agenesis in cleft lip-alveolus deformities (Ag-CLA), (3) prolabium-premaxilla-columella agenesis in cases with complete cleft lip alveolus palate (Ag-CLAP), and (4) standard type (holoprosencephaly in patients with a standard cleft) with uni- or bilateral CLA or CLAP, hard and soft palate cleft (hPsP), and atrophic premaxillae, with or without single central incisor. Further, incidence, variation in brain development, and appearances in HPE cleft patients of different races and gender, epilepsy, and early death are discussed. Conclusion: This paper adds new data and facts to the existing literature related to cleft lip and palate patients suffering from HPE.",
859,GARD:0001383,Cleft lip palate-tetraphocomelia,31261338,['Journal Article'],Anatomical Location of the Infraorbital Foramen in Infant Dry Skulls: Implications for Cleft Surgery.,https://pubmed.ncbi.nlm.nih.gov/31261338,"BACKGROUND:Infraorbital foramen (IOF) is an important anatomical landmark in cleft lip surgery. The location of IOF within the maxilla of infants is different from adults. However, little information about anatomy of IOF in infants exists in the literature. This study aims to determine the location of IOF in infant dry skulls based on key surgical landmarks. METHODS:All dry skulls under age 2 years old were selected from the Hamann-Todd Human Osteological Collection at the Cleveland Museum of Natural History (Cleveland, OH). Specimens without cranial bones or complete maxilla were excluded. Seven anatomical measurements were taken on each side of the face for each individual skull (14 measurements for each skull). Anatomical landmarks used for the measurements included infraorbital rim, aperture piriformis, alveolar ridge, zygomaticomaxillary buttress, anterior nasal spine (ANS), and inferolateral corner of the aperture piriformis. RESULTS:Twenty-seven halves of 14 dry skulls were included in the final analysis. The mean age of specimens was 0.57 years. Mean distances from infraorbital foramen to infraorbital rim, aperture piriformis, alveolar ridge, zygomaticomaxillary, and ANS buttress were 4.11 ± 0.82, 9.4 ± 1.62, 12.7 ± 2.71, 11.7 ± 1.54, and 18.4 ± 2.11 mm, respectively. CONCLUSION:This study also shows that the infraorbital foramen in infants is located at the level of the ANS or within 2 mm higher and that the distance between the infraorbital rim and foramen is only 3 to 4 mm. These findings should be applied to the cleft population with discretion.",
860,GARD:0001383,Cleft lip palate-tetraphocomelia,29926511,"['Journal Article', 'Case Reports']",Long-term natural history of an adult patient with distal 22q11.2 deletion from low copy repeat-D to E.,https://pubmed.ncbi.nlm.nih.gov/29926511,Not Found,
861,GARD:0001383,Cleft lip palate-tetraphocomelia,27836748,"['Journal Article', 'Case Reports']","""Serpentine-like syndrome""-A very rare multiple malformation syndrome characterised by brachioesophagus and vertebral anomalies.",https://pubmed.ncbi.nlm.nih.gov/27836748,"""Serpentine-like syndrome"" is a severe and rare association of multiple congenital malformations, characterised by brachioesophagus, secondary intrathoracic stomach, and vertebral anomalies. Other associated anomalies have been described, such as malposition and herniation of abdominal organs. We report the natural history of a baby girl born at 29 weeks of gestation with intra uterine growth restriction, short neck, large rachischisis from cervical to thoracic spine, a very short oesophagus, thoracic stomach associated with a midline diaphragmatic hernia, malrotated gut and median cleft lip. Most of these anomalies were detected antenatally. Molecular karyotype was normal. She died at age 12 days. To our knowledge, the present patient represents the 8th report of a case of ""Serpentine-like syndrome"". Brachioesophagus and congenital vertebral anomalies, in particular rachischisis, are the cardinal features of this condition. All reported cases have been sporadic and the cause is still unknown. We believe that the specificity of the presentation as well as the similarities between available descriptions of patients suggests a common, yet to identify, molecular cause, possibly involving a developmental ""toolkit""/homeobox gene or related pathways.",
862,GARD:0001383,Cleft lip palate-tetraphocomelia,26999885,['Journal Article'],The effect of smiling on facial asymmetry in adults: a 3D evaluation.,https://pubmed.ncbi.nlm.nih.gov/26999885,"Mild resting facial asymmetry exists in clinically symmetrical faces, but the effect of smiling on the magnitude of overall facial asymmetry in adults has not been assessed. The aim of the present study was to use stereophotogrammetry to quantify the effect of smiling on overall facial asymmetry in Caucasian adults who presented with Class I incisor relationships and no history of orthodontic treatment.Twenty male and 20 female Caucasians aged 1 8-30 years with no history of orthodontic treatment, a clinically symmetrical face and a Class I incisor relationship had 3D stereophotogrammetric images captured at rest and on natural and maximal smile (T1). The images were repeated 2-4 weeks later (T2) to assess expression reproducibility. Overall facial asymmetry scores were produced from 27 landmarks using partial Ordinary Procrustes Analysis (OPA) and assessed by an Analysis of Covariance (ANCOVA) model. A random sample of the images was re-examined two months later to calculate intraobserver landmark reproducibility.Mean landmark error was low (0.41 ± 0.07 mm). Mean overall facial asymmetry scores were not significantly gender different (p = 0.5300); therefore, the male and female data were pooled. Mean overall facial asymmetry scores for maximal (0.91 ± 0.16) and natural smile (0.88 ± 0.18) were higher than at rest (0.80 ± 0.17) (p < 0.0001) and were reproducible across (T1-T2) sessions (p = 0.3204).Overall 3D facial asymmetry scores for the sampled Caucasian adults with clinically symmetrical faces increased in magnitude from rest to natural and to maximal smile. Clinicians should assess overall facial asymmetry at rest and on natural and maximal smile at baseline, during treatment and as part of a core outcome assessment, particularly for cases with unilateral posterior crossbite, unilateral cleft lip and palate or skeletal asymmetry.",
863,GARD:0001395,Cleft tongue,3877094,"[""Research Support, U.S. Gov't, P.H.S."", 'Journal Article', 'Case Reports']",The Beckwith-Wiedemann syndrome: a longitudinal study of the macroglossia and dentofacial complex.,https://pubmed.ncbi.nlm.nih.gov/3877094,"Case reports provide insights into fundamental mechanisms and also assist clinicians in treatment of similarly affected patients [Pruzansky, 1976]. The present investigation examines the natural history of the macroglossia associated with a case of Beckwith-Wiedemann syndrome (BWS) and its influence on dentofacial development. Facial skeletal growth and tongue size were assessed by analyzing cephalometric radiographs from age 2 months to 7.5 years. The data were compared with cephalometric norms and new normative data derived from 13 patients with cleft lip. The major influence of the macroglossia was protrusion of dentoalveolar structures, particularly in the lower jaw. This resulted in an anterior cross-bite in the primary dentition. In addition, an abnormally obtuse gonial angle was observed increasing the effective length of the mandible. Tongue size in BWS was generally greater than the norm, but the increase with age paralleled the mean growth curve of the tongue in the control. Over time the base of the tongue became longer and the hyoid bone moved posteriorly and inferiorly, allowing for accommodation of the tongue within the oral cavity. The changes in tongue shape and dentofacial morphology support the position that early partial glossectomy should be delayed or abandoned. In cases where tongue reduction is considered necessary, the new cephalometric normative data on tongue size provided herein can be used to establish objective criteria for such surgery.",
864,GARD:0001421,Cogan's syndrome,31103357,"['Review', 'Journal Article']",Interstitial keratitis diagnosis and treatment.,https://pubmed.ncbi.nlm.nih.gov/31103357,"Interstitial keratitis is a non-ulcerative, non-suppurative, more or less vascularized inflammation of the corneal stroma. The corneal lesions result from the host response to bacterial, viral (40% of cases) or parasitic antigens, or from an autoimmune response (1% of cases) without active corneal infection. The natural history of the disease is divided into two phases: acute and cicatricial. This type of keratitis is less common than ulcerative bacterial keratitis, but it is a non-negligible cause of visual loss. It is associated with systemic or infectious disease and requires early diagnosis and appropriate treatment to optimize visual prognosis and avoid other complications.",
