,mondoid,disease,Mondo Object Type,Mondo Object pmid,Mondo Object label
3939,MONDO:0004967,N/A,PMID,21177529,PMID:21177529
3940,MONDO:0004967,N/A,PMID,8612272,PMID:8612272
3941,MONDO:0004967,N/A,PMID,15208641,PMID:15208641
3942,MONDO:0004967,N/A,PMID,14516929,PMID:14516929
3943,MONDO:0004967,N/A,PMID,15308663,PMID:15308663
3944,MONDO:0004967,N/A,PMID,27317398,PMID:27317398
3945,MONDO:0004967,N/A,PMID,19139102,PMID:19139102
3946,MONDO:0004967,N/A,PMID,27298335,PMID:27298335
3947,MONDO:0004967,N/A,PMID,29463707,PMID:29463707
3948,MONDO:0004967,N/A,PMID,26381038,PMID:26381038
3949,MONDO:0004967,N/A,PMID,12571101,PMID:12571101
3950,MONDO:0004967,N/A,PMID,22120716,PMID:22120716
3951,MONDO:0004967,N/A,PMID,11333232,PMID:11333232
3952,MONDO:0004967,N/A,PMID,24453992,PMID:24453992
3953,MONDO:0004967,N/A,PMID,25917219,PMID:25917219
3954,MONDO:0004967,N/A,PMID,21749693,PMID:21749693
3955,MONDO:0004967,N/A,PMID,20502519,PMID:20502519
3956,MONDO:0004967,N/A,PMID,27564576,PMID:27564576
3957,MONDO:0004967,N/A,PMID,9768365,PMID:9768365
3958,MONDO:0004967,N/A,PMID,20209166,PMID:20209166
3959,MONDO:0004967,N/A,PMID,19667176,PMID:19667176
3960,MONDO:0004967,N/A,PMID,25421310,PMID:25421310
3961,MONDO:0004967,N/A,PMID,17891142,PMID:17891142
3962,MONDO:0004967,N/A,PMID,27452466,PMID:27452466
3963,MONDO:0004967,N/A,PMID,16441841,PMID:16441841
3964,MONDO:0004967,N/A,PMID,22084065,PMID:22084065
3965,MONDO:0004967,N/A,PMID,26903502,PMID:26903502
3966,MONDO:0004967,N/A,PMID,12533508,PMID:12533508
3967,MONDO:0004967,N/A,PMID,7585964,PMID:7585964
3968,MONDO:0004967,N/A,PMID,11381260,PMID:11381260
3969,MONDO:0004967,N/A,PMID,22772060,PMID:22772060
3970,MONDO:0004967,N/A,PMID,18399720,PMID:18399720
3971,MONDO:0004967,N/A,PMID,20167706,PMID:20167706
3972,MONDO:0004967,N/A,PMID,30674677,PMID:30674677
3973,MONDO:0004967,N/A,PMID,20004187,PMID:20004187
3974,MONDO:0004967,N/A,PMID,30627660,PMID:30627660
3975,MONDO:0004967,N/A,PMID,26294666,PMID:26294666
3976,MONDO:0004967,N/A,PMID,19855022,PMID:19855022
3977,MONDO:0004967,N/A,PMID,26635120,PMID:26635120
3978,MONDO:0004967,N/A,PMID,10518212,PMID:10518212
3979,MONDO:0004967,N/A,PMID,19167330,PMID:19167330
3980,MONDO:0004967,N/A,PMID,27198602,PMID:27198602
3981,MONDO:0004967,N/A,PMID,24401370,PMID:24401370
3982,MONDO:0004967,N/A,PMID,29241546,PMID:29241546
3983,MONDO:0018872,N/A,PMID,16843266,PMID:16843266
3984,MONDO:0018872,N/A,PMID,18397343,PMID:18397343
3985,MONDO:0018872,N/A,PMID,28701730,PMID:28701730
3986,MONDO:0018872,N/A,PMID,15070711,PMID:15070711
3987,MONDO:0007896,N/A,PMID,16972261,PMID:16972261
3988,MONDO:0007896,N/A,PMID,10848832,PMID:10848832
3989,MONDO:0007896,N/A,PMID,2992782,PMID:2992782
3990,MONDO:0020320,N/A,PMID,29254171,PMID:29254171
3991,MONDO:0018874,N/A,PMID,9122233,PMID:9122233
3992,MONDO:0018874,N/A,PMID,22504184,PMID:22504184
3993,MONDO:0018874,N/A,PMID,25043017,PMID:25043017
3994,MONDO:0018874,N/A,PMID,16325696,PMID:16325696
3995,MONDO:0018874,N/A,PMID,19036091,PMID:19036091
3996,MONDO:0018874,N/A,PMID,12661007,PMID:12661007
3997,MONDO:0018874,N/A,PMID,10673499,PMID:10673499
3998,MONDO:0018874,N/A,PMID,18830681,PMID:18830681
3999,MONDO:0018874,N/A,PMID,12719724,PMID:12719724
4000,MONDO:0018874,N/A,PMID,10554017,PMID:10554017
4001,MONDO:0018874,N/A,PMID,16547157,PMID:16547157
4002,MONDO:0018874,N/A,PMID,30706626,PMID:30706626
4003,MONDO:0018874,N/A,PMID,3969079,PMID:3969079
4004,MONDO:0018874,N/A,PMID,7712486,PMID:7712486
4005,MONDO:0018874,N/A,PMID,7104995,PMID:7104995
4006,MONDO:0018874,N/A,PMID,11867628,PMID:11867628
4007,MONDO:0018874,N/A,PMID,10640966,PMID:10640966
4008,MONDO:0018874,N/A,PMID,16408098,PMID:16408098
4009,MONDO:0018874,N/A,PMID,31308550,PMID:31308550
4010,MONDO:0018874,N/A,PMID,19123269,PMID:19123269
4011,MONDO:0018874,N/A,PMID,17897480,PMID:17897480
4012,MONDO:0018874,N/A,PMID,26780296,PMID:26780296
4013,MONDO:0018874,N/A,PMID,17417969,PMID:17417969
4014,MONDO:0018874,N/A,PMID,16845399,PMID:16845399
4015,MONDO:0018874,N/A,PMID,23661758,PMID:23661758
4016,MONDO:0018874,N/A,PMID,19447967,PMID:19447967
4017,MONDO:0018874,N/A,PMID,24727455,PMID:24727455
4018,MONDO:0018874,N/A,PMID,18394553,PMID:18394553
4019,MONDO:0018874,N/A,PMID,22910183,PMID:22910183
4020,MONDO:0018874,N/A,PMID,16763212,PMID:16763212
4021,MONDO:0018874,N/A,PMID,14737102,PMID:14737102
4022,MONDO:0018874,N/A,PMID,22198154,PMID:22198154
4023,MONDO:0018874,N/A,PMID,18728284,PMID:18728284
4024,MONDO:0018874,N/A,PMID,29191918,PMID:29191918
4025,MONDO:0018874,N/A,PMID,24255108,PMID:24255108
4026,MONDO:0018874,N/A,PMID,29113963,PMID:29113963
4027,MONDO:0018874,N/A,PMID,21536859,PMID:21536859
4028,MONDO:0018874,N/A,PMID,18977325,PMID:18977325
4029,MONDO:0018874,N/A,PMID,23974202,PMID:23974202
4030,MONDO:0018874,N/A,PMID,12750176,PMID:12750176
4031,MONDO:0018874,N/A,PMID,16968778,PMID:16968778
4032,MONDO:0018874,N/A,PMID,24004945,PMID:24004945
4033,MONDO:0018874,N/A,PMID,23979582,PMID:23979582
4034,MONDO:0018874,N/A,PMID,22157748,PMID:22157748
4035,MONDO:0018874,N/A,PMID,18316030,PMID:18316030
4036,MONDO:0018874,N/A,PMID,12399309,PMID:12399309
4037,MONDO:0018874,N/A,PMID,27783623,PMID:27783623
4038,MONDO:0018874,N/A,PMID,24348272,PMID:24348272
4039,MONDO:0018874,N/A,PMID,7262539,PMID:7262539
4040,MONDO:0018874,N/A,PMID,17634190,PMID:17634190
4041,MONDO:0018874,N/A,PMID,9851916,PMID:9851916
4042,MONDO:0018874,N/A,PMID,27903959,PMID:27903959
4043,MONDO:0018874,N/A,PMID,11904378,PMID:11904378
4044,MONDO:0018874,N/A,PMID,17942487,PMID:17942487
4045,MONDO:0018874,N/A,PMID,15380065,PMID:15380065
4046,MONDO:0018874,N/A,PMID,23427270,PMID:23427270
4047,MONDO:0018874,N/A,PMID,22464329,PMID:22464329
4048,MONDO:0018874,N/A,PMID,17266680,PMID:17266680
4049,MONDO:0018874,N/A,PMID,22412383,PMID:22412383
4050,MONDO:0018874,N/A,PMID,18555774,PMID:18555774
4051,MONDO:0018874,N/A,PMID,28431247,PMID:28431247
4052,MONDO:0018874,N/A,PMID,25567989,PMID:25567989
4053,MONDO:0018874,N/A,PMID,22672310,PMID:22672310
4054,MONDO:0018874,N/A,PMID,20711352,PMID:20711352
4055,MONDO:0018874,N/A,PMID,11320248,PMID:11320248
4056,MONDO:0018874,N/A,PMID,21177529,PMID:21177529
4057,MONDO:0018874,N/A,PMID,16140291,PMID:16140291
4058,MONDO:0018874,N/A,PMID,21670305,PMID:21670305
4059,MONDO:0018874,N/A,PMID,22939621,PMID:22939621
4060,MONDO:0018874,N/A,PMID,8612272,PMID:8612272
4061,MONDO:0018874,N/A,PMID,15208641,PMID:15208641
4062,MONDO:0018874,N/A,PMID,14516929,PMID:14516929
4063,MONDO:0018874,N/A,PMID,16990784,PMID:16990784
4064,MONDO:0018874,N/A,PMID,15308663,PMID:15308663
4065,MONDO:0018874,N/A,PMID,31815663,PMID:31815663
4066,MONDO:0018874,N/A,PMID,23549480,PMID:23549480
4067,MONDO:0018874,N/A,PMID,16843266,PMID:16843266
4068,MONDO:0018874,N/A,PMID,27317398,PMID:27317398
4069,MONDO:0018874,N/A,PMID,22818858,PMID:22818858
4070,MONDO:0018874,N/A,PMID,29463707,PMID:29463707
4071,MONDO:0018874,N/A,PMID,26381038,PMID:26381038
4072,MONDO:0018874,N/A,PMID,12571101,PMID:12571101
4073,MONDO:0018874,N/A,PMID,25124442,PMID:25124442
4074,MONDO:0018874,N/A,PMID,25917219,PMID:25917219
4075,MONDO:0018874,N/A,PMID,21749693,PMID:21749693
4076,MONDO:0018874,N/A,PMID,20502519,PMID:20502519
4077,MONDO:0018874,N/A,PMID,27564576,PMID:27564576
4078,MONDO:0018874,N/A,PMID,9768365,PMID:9768365
4079,MONDO:0018874,N/A,PMID,22069471,PMID:22069471
4080,MONDO:0018874,N/A,PMID,15342509,PMID:15342509
4081,MONDO:0018874,N/A,PMID,18397343,PMID:18397343
4082,MONDO:0018874,N/A,PMID,20209166,PMID:20209166
4083,MONDO:0018874,N/A,PMID,19667176,PMID:19667176
4084,MONDO:0018874,N/A,PMID,30217796,PMID:30217796
4085,MONDO:0018874,N/A,PMID,24381225,PMID:24381225
4086,MONDO:0018874,N/A,PMID,17891142,PMID:17891142
4087,MONDO:0018874,N/A,PMID,23660685,PMID:23660685
4088,MONDO:0018874,N/A,PMID,25274306,PMID:25274306
4089,MONDO:0018874,N/A,PMID,16441841,PMID:16441841
4090,MONDO:0018874,N/A,PMID,28343968,PMID:28343968
4091,MONDO:0012883,N/A,PMID,9122233,PMID:9122233
4092,MONDO:0012883,N/A,PMID,14737102,PMID:14737102
4093,MONDO:0012883,N/A,PMID,29191918,PMID:29191918
4094,MONDO:0012883,N/A,PMID,26108692,PMID:26108692
4095,MONDO:0012883,N/A,PMID,23382200,PMID:23382200
4096,MONDO:0012883,N/A,PMID,29795382,PMID:29795382
4097,MONDO:0012883,N/A,PMID,22374701,PMID:22374701
4098,MONDO:0012883,N/A,PMID,24262935,PMID:24262935
4099,MONDO:0012883,N/A,PMID,15336539,PMID:15336539
4100,MONDO:0012883,N/A,PMID,17640917,PMID:17640917
4101,MONDO:0012883,N/A,PMID,20403207,PMID:20403207
4102,MONDO:0012883,N/A,PMID,12181429,PMID:12181429
4103,MONDO:0012883,N/A,PMID,10389765,PMID:10389765
4104,MONDO:0012883,N/A,PMID,25583766,PMID:25583766
4105,MONDO:0012883,N/A,PMID,15622746,PMID:15622746
4106,MONDO:0012883,N/A,PMID,15131059,PMID:15131059
4107,MONDO:0012883,N/A,PMID,10629576,PMID:10629576
4108,MONDO:0012883,N/A,PMID,22627131,PMID:22627131
4109,MONDO:0012883,N/A,PMID,23293885,PMID:23293885
4110,MONDO:0012883,N/A,PMID,16330433,PMID:16330433
4111,MONDO:0012883,N/A,PMID,12296996,PMID:12296996
4112,MONDO:0012883,N/A,PMID,21345080,PMID:21345080
4113,MONDO:0012883,N/A,PMID,1652368,PMID:1652368
4114,MONDO:0012883,N/A,PMID,19506161,PMID:19506161
4115,MONDO:0012883,N/A,PMID,19225113,PMID:19225113
4116,MONDO:0012883,N/A,PMID,8501972,PMID:8501972
4117,MONDO:0012883,N/A,PMID,12750708,PMID:12750708
4118,MONDO:0012883,N/A,PMID,22521999,PMID:22521999
4119,MONDO:0012883,N/A,PMID,20060166,PMID:20060166
4120,MONDO:0012883,N/A,PMID,16373661,PMID:16373661
4121,MONDO:0012883,N/A,PMID,12801854,PMID:12801854
4122,MONDO:0012883,N/A,PMID,10607690,PMID:10607690
4123,MONDO:0012883,N/A,PMID,18363177,PMID:18363177
4124,MONDO:0012883,N/A,PMID,15028728,PMID:15028728
4125,MONDO:0012883,N/A,PMID,16930140,PMID:16930140
4126,MONDO:0012883,N/A,PMID,23770046,PMID:23770046
4127,MONDO:0012883,N/A,PMID,23412094,PMID:23412094
4128,MONDO:0012883,N/A,PMID,17869043,PMID:17869043
4129,MONDO:0012883,N/A,PMID,9680118,PMID:9680118
4130,MONDO:0012883,N/A,PMID,9834237,PMID:9834237
4131,MONDO:0012883,N/A,PMID,16531727,PMID:16531727
4132,MONDO:0012883,N/A,PMID,10555748,PMID:10555748
4133,MONDO:0012883,N/A,PMID,10428472,PMID:10428472
4134,MONDO:0012883,N/A,PMID,16227315,PMID:16227315
4135,MONDO:0012883,N/A,PMID,1602607,PMID:1602607
4136,MONDO:0012883,N/A,PMID,28494415,PMID:28494415
4137,MONDO:0012883,N/A,PMID,19029980,PMID:19029980
4138,MONDO:0012883,N/A,PMID,8035603,PMID:8035603
4139,MONDO:0012883,N/A,PMID,17107899,PMID:17107899
4140,MONDO:0012883,N/A,PMID,8100880,PMID:8100880
4141,MONDO:0012883,N/A,PMID,11860447,PMID:11860447
4142,MONDO:0012883,N/A,PMID,17077328,PMID:17077328
4143,MONDO:0012883,N/A,PMID,20609355,PMID:20609355
4144,MONDO:0012883,N/A,PMID,20943951,PMID:20943951
4145,MONDO:0012883,N/A,PMID,7905175,PMID:7905175
4146,MONDO:0012883,N/A,PMID,23850732,PMID:23850732
4147,MONDO:0012883,N/A,PMID,16966277,PMID:16966277
4148,MONDO:0012883,N/A,PMID,14648024,PMID:14648024
4149,MONDO:0012883,N/A,PMID,1637024,PMID:1637024
4150,MONDO:0012883,N/A,PMID,8230749,PMID:8230749
4151,MONDO:0012883,N/A,PMID,9769296,PMID:9769296
4152,MONDO:0012883,N/A,PMID,16891316,PMID:16891316
4153,MONDO:0012883,N/A,PMID,11146441,PMID:11146441
4154,MONDO:0012883,N/A,PMID,22889704,PMID:22889704
4155,MONDO:0012883,N/A,PMID,2416438,PMID:2416438
4156,MONDO:0012883,N/A,PMID,22853924,PMID:22853924
4157,MONDO:0012883,N/A,PMID,22406621,PMID:22406621
4158,MONDO:0012883,N/A,PMID,17202112,PMID:17202112
4159,MONDO:0012883,N/A,PMID,23295767,PMID:23295767
4160,MONDO:0012883,N/A,PMID,30294391,PMID:30294391
4161,MONDO:0012883,N/A,PMID,7934481,PMID:7934481
4162,MONDO:0012883,N/A,PMID,22719067,PMID:22719067
4163,MONDO:0012883,N/A,PMID,16858973,PMID:16858973
4164,MONDO:0012883,N/A,PMID,12212169,PMID:12212169
4165,MONDO:0012883,N/A,PMID,9763554,PMID:9763554
4166,MONDO:0012883,N/A,PMID,20491286,PMID:20491286
4167,MONDO:0012883,N/A,PMID,15045822,PMID:15045822
4168,MONDO:0012883,N/A,PMID,10203107,PMID:10203107
4169,MONDO:0012883,N/A,PMID,17301526,PMID:17301526
4170,MONDO:0012883,N/A,PMID,15213294,PMID:15213294
4171,MONDO:0012883,N/A,PMID,23363563,PMID:23363563
4172,MONDO:0012883,N/A,PMID,23474023,PMID:23474023
4173,MONDO:0012883,N/A,PMID,11804921,PMID:11804921
4174,MONDO:0012883,N/A,PMID,17368321,PMID:17368321
4175,MONDO:0012883,N/A,PMID,18584165,PMID:18584165
4176,MONDO:0012883,N/A,PMID,15863216,PMID:15863216
4177,MONDO:0012883,N/A,PMID,11027660,PMID:11027660
4178,MONDO:0012883,N/A,PMID,8546128,PMID:8546128
4179,MONDO:0012883,N/A,PMID,11161223,PMID:11161223
4180,MONDO:0012883,N/A,PMID,8156857,PMID:8156857
4181,MONDO:0012883,N/A,PMID,19035177,PMID:19035177
4182,MONDO:0012883,N/A,PMID,12679006,PMID:12679006
4183,MONDO:0012883,N/A,PMID,17564563,PMID:17564563
4184,MONDO:0012883,N/A,PMID,8483331,PMID:8483331
4185,MONDO:0012883,N/A,PMID,18463343,PMID:18463343
4186,MONDO:0012883,N/A,PMID,21869839,PMID:21869839
4187,MONDO:0012883,N/A,PMID,8652924,PMID:8652924
4188,MONDO:0012883,N/A,PMID,2696695,PMID:2696695
4189,MONDO:0012883,N/A,PMID,14691044,PMID:14691044
4190,MONDO:0012883,N/A,PMID,10025910,PMID:10025910
4191,MONDO:0008721,N/A,PMID,17273963,PMID:17273963
4192,MONDO:0008721,N/A,PMID,1729890,PMID:1729890
4193,MONDO:0008721,N/A,PMID,9882619,PMID:9882619
4194,MONDO:0008721,N/A,PMID,7365598,PMID:7365598
4195,MONDO:0008721,N/A,PMID,23141465,PMID:23141465
4196,MONDO:0008721,N/A,PMID,6481556,PMID:6481556
4197,MONDO:0008721,N/A,PMID,9550560,PMID:9550560
4198,MONDO:0008721,N/A,PMID,31308550,PMID:31308550
4199,MONDO:0008721,N/A,PMID,16968778,PMID:16968778
4200,MONDO:0008721,N/A,PMID,19064330,PMID:19064330
4201,MONDO:0008721,N/A,PMID,29563254,PMID:29563254
4202,MONDO:0008721,N/A,PMID,16121256,PMID:16121256
4203,MONDO:0008721,N/A,PMID,9851916,PMID:9851916
4204,MONDO:0008721,N/A,PMID,20610393,PMID:20610393
4205,MONDO:0008721,N/A,PMID,27551084,PMID:27551084
4206,MONDO:0008721,N/A,PMID,27308838,PMID:27308838
4207,MONDO:0008721,N/A,PMID,19621081,PMID:19621081
4208,MONDO:0008721,N/A,PMID,31033143,PMID:31033143
4209,MONDO:0008721,N/A,PMID,20434380,PMID:20434380
4210,MONDO:0008721,N/A,PMID,25775534,PMID:25775534
4211,MONDO:0008721,N/A,PMID,8198141,PMID:8198141
4212,MONDO:0008721,N/A,PMID,23810226,PMID:23810226
4213,MONDO:0008721,N/A,PMID,27477829,PMID:27477829
4214,MONDO:0008721,N/A,PMID,21239873,PMID:21239873
4215,MONDO:0008721,N/A,PMID,10767181,PMID:10767181
4216,MONDO:0008721,N/A,PMID,26223887,PMID:26223887
4217,MONDO:0008721,N/A,PMID,31601874,PMID:31601874
4218,MONDO:0008721,N/A,PMID,26947917,PMID:26947917
4219,MONDO:0008721,N/A,PMID,21083904,PMID:21083904
4220,MONDO:0008721,N/A,PMID,23829193,PMID:23829193
4221,MONDO:0008721,N/A,PMID,18188679,PMID:18188679
4222,MONDO:0008721,N/A,PMID,16291504,PMID:16291504
4223,MONDO:0008721,N/A,PMID,20437613,PMID:20437613
4224,MONDO:0008721,N/A,PMID,8535441,PMID:8535441
4225,MONDO:0008721,N/A,PMID,25940036,PMID:25940036
4226,MONDO:0008721,N/A,PMID,23509891,PMID:23509891
4227,MONDO:0008721,N/A,PMID,20036593,PMID:20036593
4228,MONDO:0008721,N/A,PMID,25255367,PMID:25255367
4229,MONDO:0008721,N/A,PMID,19780764,PMID:19780764
4230,MONDO:0008721,N/A,PMID,18075239,PMID:18075239
4231,MONDO:0008721,N/A,PMID,27943070,PMID:27943070
4232,MONDO:0008721,N/A,PMID,16763904,PMID:16763904
4233,MONDO:0008721,N/A,PMID,30626930,PMID:30626930
4234,MONDO:0008721,N/A,PMID,23700290,PMID:23700290
4235,MONDO:0008721,N/A,PMID,22542437,PMID:22542437
4236,MONDO:0008721,N/A,PMID,16737882,PMID:16737882
4237,MONDO:0008721,N/A,PMID,22683754,PMID:22683754
4238,MONDO:0008721,N/A,PMID,15832312,PMID:15832312
4239,MONDO:0008721,N/A,WormBase,WBPaper00046550,WormBase:WBPaper00046550
4240,MONDO:0008721,N/A,WormBase,WBPaper00028482,WormBase:WBPaper00028482
4241,MONDO:0008721,N/A,PMID,23028790,PMID:23028790
4242,MONDO:0008721,N/A,PMID,16617240,PMID:16617240
4243,MONDO:0008721,N/A,PMID,20567907,PMID:20567907
4244,MONDO:0008721,N/A,PMID,22630369,PMID:22630369
4245,MONDO:0008721,N/A,PMID,24718418,PMID:24718418
4246,MONDO:0008721,N/A,PMID,20301597,PMID:20301597
4247,MONDO:0008721,N/A,PMID,27856190,PMID:27856190
4248,MONDO:0008721,N/A,PMID,19649258,PMID:19649258
4249,MONDO:0008721,N/A,PMID,24966162,PMID:24966162
4250,MONDO:0008721,N/A,PMID,28581210,PMID:28581210
4251,MONDO:0008721,N/A,PMID,7633427,PMID:7633427
4252,MONDO:0008721,N/A,PMID,7730333,PMID:7730333
4253,MONDO:0008721,N/A,PMID,15171998,PMID:15171998
4254,MONDO:0008721,N/A,PMID,23095120,PMID:23095120
4255,MONDO:0008721,N/A,PMID,22796001,PMID:22796001
4256,MONDO:0008721,N/A,PMID,24623196,PMID:24623196
4257,MONDO:0008721,N/A,PMID,18450854,PMID:18450854
4258,MONDO:0008721,N/A,PMID,23798014,PMID:23798014
4259,MONDO:0008721,N/A,PMID,22848008,PMID:22848008
4260,MONDO:0008721,N/A,PMID,24294134,PMID:24294134
4261,MONDO:0008721,N/A,PMID,8102510,PMID:8102510
4262,MONDO:0008721,N/A,PMID,11673361,PMID:11673361
4263,MONDO:0008721,N/A,PMID,21483992,PMID:21483992
4264,MONDO:0008721,N/A,PMID,15915086,PMID:15915086
4265,MONDO:0008721,N/A,PMID,25503862,PMID:25503862
4266,MONDO:0008721,N/A,PMID,23842438,PMID:23842438
4267,MONDO:0008721,N/A,PMID,18767270,PMID:18767270
4268,MONDO:0008721,N/A,PMID,29519241,PMID:29519241
4269,MONDO:0008721,N/A,PMID,19156839,PMID:19156839
4270,MONDO:0008721,N/A,WormBase,WBPaper00036473,WormBase:WBPaper00036473
4271,MONDO:0008721,N/A,PMID,27751224,PMID:27751224
4272,MONDO:0008721,N/A,PMID,29285339,PMID:29285339
4273,MONDO:0008721,N/A,PMID,23430840,PMID:23430840
4274,MONDO:0008721,N/A,PMID,22166308,PMID:22166308
4275,MONDO:0008721,N/A,PMID,31012112,PMID:31012112
4276,MONDO:0008721,N/A,PMID,21704015,PMID:21704015
4277,MONDO:0008721,N/A,GO_REF,0000104,GO_REF:0000104
4278,MONDO:0008721,N/A,GO_REF,0000002,GO_REF:0000002
4279,MONDO:0008721,N/A,GO_REF,0000038,GO_REF:0000038
4280,MONDO:0008721,N/A,PMID,21873635,PMID:21873635
4281,MONDO:0008721,N/A,PMID,4022673,PMID:4022673
4282,MONDO:0008721,N/A,PMID,11409868,PMID:11409868
4283,MONDO:0008721,N/A,PMID,1902818,PMID:1902818
4284,MONDO:0008721,N/A,PMID,9158144,PMID:9158144
4285,MONDO:0008721,N/A,PMID,19699128,PMID:19699128
4286,MONDO:0008721,N/A,PMID,19224950,PMID:19224950
4287,MONDO:0008721,N/A,PMID,1356169,PMID:1356169
4288,MONDO:0008721,N/A,PMID,8682492,PMID:8682492
4289,MONDO:0008721,N/A,PMID,6646897,PMID:6646897
4290,MONDO:0008721,N/A,PMID,6434827,PMID:6434827
4291,MONDO:0013869,N/A,PMID,3554238,PMID:3554238
4292,MONDO:0013869,N/A,PMID,31308550,PMID:31308550
4293,MONDO:0013869,N/A,PMID,9689017,PMID:9689017
4294,MONDO:0013869,N/A,PMID,8864750,PMID:8864750
4295,MONDO:0013869,N/A,PMID,11532086,PMID:11532086
4296,MONDO:0013869,N/A,PMID,9851916,PMID:9851916
4297,MONDO:0013869,N/A,PMID,2135300,PMID:2135300
4298,MONDO:0013869,N/A,PMID,10393170,PMID:10393170
4299,MONDO:0013869,N/A,PMID,11243733,PMID:11243733
4300,MONDO:0013869,N/A,GO_REF,0000002,GO_REF:0000002
4301,MONDO:0013869,N/A,GO_REF,0000003,GO_REF:0000003
4302,MONDO:0013869,N/A,GO_REF,0000037,GO_REF:0000037
4303,MONDO:0013869,N/A,GO_REF,0000041,GO_REF:0000041
4304,MONDO:0013869,N/A,GO_REF,0000039,GO_REF:0000039
4305,MONDO:0013869,N/A,PMID,21873635,PMID:21873635
4306,MONDO:0013869,N/A,PMID,7685481,PMID:7685481
4307,MONDO:0013869,N/A,PMID,1353080,PMID:1353080
4308,MONDO:0013869,N/A,PMID,9521589,PMID:9521589
4309,MONDO:0013869,N/A,PMID,9298830,PMID:9298830
4310,MONDO:0013869,N/A,PMID,8643571,PMID:8643571
4311,MONDO:0013869,N/A,PMID,3680503,PMID:3680503
4312,MONDO:0013869,N/A,PMID,1985452,PMID:1985452
4313,MONDO:0013869,N/A,PMID,7915931,PMID:7915931
4314,MONDO:0014220,N/A,PMID,10996775,PMID:10996775
4315,MONDO:0014220,N/A,PMID,11102975,PMID:11102975
4316,MONDO:0007068,N/A,PMID,8598641,PMID:8598641
4317,MONDO:0007068,N/A,PMID,31308550,PMID:31308550
4318,MONDO:0007068,N/A,PMID,19123269,PMID:19123269
4319,MONDO:0007068,N/A,PMID,18692475,PMID:18692475
4320,MONDO:0007068,N/A,PMID,17417969,PMID:17417969
4321,MONDO:0007068,N/A,PMID,9851916,PMID:9851916
4322,MONDO:0007068,N/A,PMID,15571235,PMID:15571235
4323,MONDO:0007068,N/A,PMID,22812634,PMID:22812634
4324,MONDO:0007068,N/A,PMID,30700528,PMID:30700528
4325,MONDO:0007068,N/A,PMID,17188615,PMID:17188615
4326,MONDO:0007068,N/A,PMID,23714113,PMID:23714113
4327,MONDO:0007068,N/A,PMID,19405474,PMID:19405474
4328,MONDO:0007068,N/A,PMID,20933180,PMID:20933180
4329,MONDO:0007068,N/A,PMID,20177786,PMID:20177786
4330,MONDO:0007068,N/A,PMID,20175147,PMID:20175147
4331,MONDO:0007068,N/A,PMID,20127976,PMID:20127976
4332,MONDO:0007068,N/A,PMID,27504266,PMID:27504266
4333,MONDO:0007068,N/A,PMID,25112391,PMID:25112391
4334,MONDO:0007068,N/A,PMID,16839792,PMID:16839792
4335,MONDO:0007068,N/A,PMID,23504561,PMID:23504561
4336,MONDO:0007068,N/A,PMID,21210713,PMID:21210713
4337,MONDO:0007068,N/A,GO_REF,0000002,GO_REF:0000002
4338,MONDO:0007068,N/A,GO_REF,0000003,GO_REF:0000003
4339,MONDO:0007068,N/A,GO_REF,0000037,GO_REF:0000037
4340,MONDO:0007068,N/A,GO_REF,0000041,GO_REF:0000041
4341,MONDO:0007068,N/A,PMID,10888601,PMID:10888601
4342,MONDO:0007068,N/A,PMID,21873635,PMID:21873635
4343,MONDO:0007068,N/A,PMID,23055421,PMID:23055421
4344,MONDO:0007068,N/A,PMID,17485188,PMID:17485188
4345,MONDO:0007068,N/A,PMID,12368987,PMID:12368987
4346,MONDO:0007068,N/A,PMID,6150139,PMID:6150139
4347,MONDO:0007068,N/A,PMID,18368630,PMID:18368630
4348,MONDO:0007068,N/A,PMID,20674424,PMID:20674424
4349,MONDO:0007068,N/A,PMID,10958654,PMID:10958654
4350,MONDO:0007068,N/A,PMID,9266401,PMID:9266401
4351,MONDO:0007068,N/A,PMID,22180458,PMID:22180458
4352,MONDO:0007068,N/A,PMID,18524658,PMID:18524658
4353,MONDO:0007068,N/A,PMID,1302001,PMID:1302001
4354,MONDO:0007068,N/A,PMID,12016589,PMID:12016589
4355,MONDO:0007068,N/A,PMID,9545543,PMID:9545543
4356,MONDO:0007068,N/A,PMID,9197470,PMID:9197470
4357,MONDO:0007068,N/A,PMID,18830228,PMID:18830228
4358,MONDO:0007068,N/A,PMID,10090474,PMID:10090474
4359,MONDO:0007068,N/A,PMID,12833398,PMID:12833398
4360,MONDO:0010264,N/A,PMID,11113848,PMID:11113848
4361,MONDO:0010264,N/A,PMID,23665875,PMID:23665875
4362,MONDO:0010264,N/A,PMID,11748852,PMID:11748852
4363,MONDO:0010264,N/A,PMID,12538527,PMID:12538527
4364,MONDO:0010264,N/A,PMID,11564714,PMID:11564714
4365,MONDO:0010264,N/A,PMID,23018754,PMID:23018754
4366,MONDO:0010264,N/A,PMID,9529340,PMID:9529340
4367,MONDO:0010264,N/A,PMID,10675358,PMID:10675358
4368,MONDO:0010264,N/A,PMID,12519885,PMID:12519885
4369,MONDO:0010264,N/A,PMID,6891556,PMID:6891556
4370,MONDO:0010264,N/A,PMID,9360549,PMID:9360549
4371,MONDO:0010264,N/A,PMID,10599709,PMID:10599709
