,gardid,disease,pmid,pubTypes,title,url,abstract
1139,GARD:0003350,Renal hypomagnesemia 2,7354245,"[""Research Support, U.S. Gov't, Non-P.H.S."", 'Journal Article']",Natural history of aminoglycoside nephrotoxicity in the dog.,https://pubmed.ncbi.nlm.nih.gov/7354245,"The natural history of aminoglycoside nephrotoxicity is not well described. This study investigated in the dog renal functional and electrolyte abnormalities during and for 20 days following a 10-day course of low-dose gentamicin (7 mg/kg/day), high-dose gentamicin (30 mg/kg/day), and netilmicin (30 mg/kg/day). Renal histology was examined at the end of the study. Renal functional abnormalities occurred only in animals receiving high-dose gentamicin. A fall in maximal urinary osmolality (1579 +/- 347 mOsm/kg/H2O to 450 +/- 118, p less than 0.05) was followed by renal glycosuria and a fall in GFR (66.9 +/- 11.9 ml/min to 21.3 +/- 8.6, p less than 0.05). These three functional indices had recovered by day 30 in the survivors. Plasma potassium fell in animals receiving high-dose gentamicin (3.8 +/- 0.02 mEq/L to 3.3 +/- 0.4, p less than 0.05) and reached the lowest values (2.7 and 2.9 mEq/L) just prior to death in two animals dying in uremia. Netilmicin also caused a significant fall in plasma potassium (4.3 +/- 0.1 mEq/L to 3.9 +/- 0.1, p less than 0.05). Hypocalcemia (10.0 +/- 1.3 mg/dl to 7.8 +/- 1.4, p less than 0.05) but not hypomagnesemia developed following high-dose gentamicin. Peak serum aminoglycoside levels after high-dose gentamicin and netilmicin were comparable, but trough levels rose only in high-dose gentamicin animals and paralleled the fall in GFR. Light microscopy of the kidney 3 weeks after high-dose gentamicin demonstrated no proximal tubular necrosis but extensive focal tubulointerstitial nephritis, especially in the juxtamedullary cortex. Similar but less extensive derangements were noted in animals receiving low-dose gentamicin, despite the absence of functional abnormalities. Minor histological abnormalities were noted in animals receiving netilmicin. To summarize: 1) major renal functional and electrolyte abnormalities developed only following high-dose gentamicin and included impaired urinary concentration, glycosuria, reduced GFR, hypokalemia, and hypocalcemia (except for a fall in plasma potassium, similar doses of netilmicin were not nephrotoxic); (2) tubulointerstitial nephritis, particularly in the juxtamedullary cortex, occurred with low-dose gentamicin as well as high-dose gentamicin and may be a factor in delayed or incomplete recovery from gentamicin nephrotoxicity; (3) in this model, netilmicin at comparable doses was substantially less nephrotoxic than gentamicin; (4) renal postassium wasting may be a heretofore unrecognized consequence of aminoglycoside administration."
1140,GARD:0003356,Male pseudohermaphroditism due to defective LH molecule,N/A,N/A,,N/A,N/A
1141,GARD:0003360,Malignant germ cell tumor,31562600,"['Review', 'Journal Article']",The Landmark Series: Randomized Trials Examining Surgical Margins for Cutaneous Melanoma.,https://pubmed.ncbi.nlm.nih.gov/31562600,"Between 1980 and 2004, six randomized, controlled trials (RCTs) have been performed to evaluate the width of surgical margin excision for primary cutaneous melanoma and its influence on recurrence and survival. These trials have led to the current recommendation of not more than a 2-cm margin excision and have allowed reduced morbidity of surgery for primary melanoma. Long-term follow-up data has been published which has led to impactful knowledge of the natural history of this disease, yet controversy remains for 1- to 2-mm thickness melanomas. Interpretation of these trials must be done in light of them enrolling patients before the use of sentinel node biopsy and contemporary immunotherapy regimens. These RCTs as well as a contemporary, actively enrolling trial are summarized and discussed in this review."
1142,GARD:0003360,Malignant germ cell tumor,31424749,"['Book', 'Review']","Cancer, Ameloblastoma",https://pubmed.ncbi.nlm.nih.gov/31424749,"The word ameloblastoma derives from the early English word “amel,” meaning enamel and the Greek word “blastos,” meaning germ. They are rare, odontogenic tumors, thought to be composed of the epithelium of ectodermal origin, which means they are tumors arising from the cells around the tooth root, or in close approximation, derived from the ectoderm germ layer. Ameloblastomas represent about 1% of all jaw tumors, but they are the second-most common odontogenic tumor. They are much more common in the lower jaw than in the upper jaw, and more common in the posterior mandible as compared to the anterior. The vast majority of the time, they are a benign tumor with aggressive behavior; however, rarely they can develop into, or be associated with, a malignancy (malignant ameloblastoma or ameloblastic carcinoma). It is extremely rare to find ameloblastomas outside the maxilla and mandible due to the association with teeth and their structures. Anatomy: There are 20 deciduous teeth (“baby teeth”) and 32 permanent teeth (generally depending on third molar development or wisdom teeth) that start to appear in the mouth around 6 years of age. The last four permanent teeth to erupt are third molars or ""wisdom teeth,"" each of which may or may not grow in. Among deciduous teeth, ten usually are found in the maxilla (upper jaw), and ten are in the mandible (lower jaw). For permanent teeth, 16 are in the maxilla, and 16 are in the mandible. There are specific anatomic landmarks unique to each type of tooth which define them as incisors, molars, canines, etc. The anatomy of the tooth itself consists of the root which is hidden in the gums, and the crown, or visible part. The root of the tooth is anchored to the bone to which it is associated and allows for blood flow and nerve supply to the tooth to maintain viability. This system of ligamentous attachment connecting the tooth to the surrounding socket is called the periodontium. The hard tissue covering the crown is the enamel. The root is covered by cementum, a substance that is a hardy mineral but softer than enamel.  Natural History: The vast majority of ameloblastomas are benign and slow-growing, with locally aggressive behavior, which can lead to significant pathology and require extensive surgical treatment. The abnormal cell growth easily infiltrates local tissue, typically bone. Surgical excision is usually needed to treat this disorder. It has a high propensity for local recurrence even with proper surgical management and requires lifelong follow up for surveillance. Patterns of spread: Amelomlastomas spread locally, invading surrounding tissues. They spread through bone and can invade soft tissues as well if given enough time to do so. However, this is a benign tumor so metastasis to lymph nodes, distant sites, etc., is rare and changes the staging to malignant. The thinking is that malignant ameloblastomas comprise less than 1% of all ameloblastomas."
1143,GARD:0003360,Malignant germ cell tumor,31323957,"['research-article', 'Journal Article']","Integrated Approach Reveals Role of Mitochondrial Germ-Line Mutation F18L in Respiratory Chain, Oxidative Alterations, Drug Sensitivity, and Patient Prognosis in Glioblastoma.",https://pubmed.ncbi.nlm.nih.gov/31323957,"Glioblastoma is the most common and malignant primary brain tumour in adults, with a dismal prognosis. This is partly due to considerable inter- and intra-tumour heterogeneity. Changes in the cellular energy-producing mitochondrial respiratory chain complex (MRC) activities are a hallmark of glioblastoma relative to the normal brain, and associate with differential survival outcomes. Targeting MRC complexes with drugs can also facilitate anti-glioblastoma activity. Whether mutations in the mitochondrial DNA (mtDNA) that encode several components of the MRC contribute to these phenomena remains underexplored. We identified a germ-line mtDNA mutation (m. 14798T > C), enriched in glioblastoma relative to healthy controls, that causes an amino acid substitution F18L within the core mtDNA-encoded cytochrome b subunit of MRC complex III. F18L is predicted to alter corresponding complex III activity, and sensitivity to complex III-targeting drugs. This could in turn alter reactive oxygen species (ROS) production, cell behaviour and, consequently, patient outcomes. Here we show that, despite a heterogeneous mitochondrial background in adult glioblastoma patient biopsy-derived cell cultures, the F18L substitution associates with alterations in individual MRC complex activities, in particular a 75% increase in MRC complex II_III activity, and a 34% reduction in CoQ10, the natural substrate for MRC complex III, levels. Downstream characterisation of an F18L-carrier revealed an 87% increase in intra-cellular ROS, an altered cellular distribution of mitochondrial-specific ROS, and a 64% increased sensitivity to clomipramine, a repurposed MRC complex III-targeting drug. In patients, F18L-carriers that received the current standard of care treatment had a poorer prognosis than non-carriers (373 days vs. 415 days, respectively). Single germ-line mitochondrial mutations could predispose individuals to differential prognoses, and sensitivity to mitochondrial targeted drugs. Thus, F18L, which is present in blood could serve as a useful non-invasive biomarker for the stratification of patients into prognostically relevant groups, one of which requires a lower dose of clomipramine to achieve clinical effect, thus minimising side-effects."
1144,GARD:0003360,Malignant germ cell tumor,31307410,"['research-article', 'Journal Article']",Intra-arterial chemotherapy as primary or secondary treatment for infants diagnosed with advanced retinoblastoma before 3 months of age.,https://pubmed.ncbi.nlm.nih.gov/31307410,"BACKGROUND:To evaluate the safety and efficacy of intra-arterial chemotherapy (IAC) for the primary or secondary treatment of infants diagnosed with advanced retinoblastoma before 3 months of age. METHODS:This single-center retrospective study included 39 infants (42 eyes) aged ≤3 months who were diagnosed with unilateral or bilateral advanced intraocular retinoblastoma (group D and E eyes) and received IAC as primary or secondary treatment between June 2012 and February 2017. Based on each patient's therapeutic history and response to chemotherapeutic drugs, melphalan, topotecan, and/or carboplatin were used for IAC. The main outcomes included the technical success rate for IAC, survival rates, and adverse events. RESULTS:In total, 29 and 13 eyes received IAC as primary and secondary treatments, respectively. Catheterization was successful in 136 of 137 procedures. All eyes in the secondary IAC group had previously received intravenous chemotherapy. The mean number of IAC sessions for each eye was 3 (range, 2-6). The 2-year ocular survival rates were 80.7% (95% confidence interval [CI], 58.9-91.7) in the primary IAC group and 91.7% (95% CI, 53.9-98.8) in the secondary IAC group. During the follow-up period, 1 patient with unilateral disease (group E) developed extraocular disease and died. The 2-year recurrence-free survival rates in the primary and secondary IAC groups were 71.9% (95% CI, 49.4-85.7) and 75.0% (95% CI, 40.8-91.2), respectively. During each catheterization procedure, the main complications included eyelid erythema (2.4%), fundus hemorrhage (11.9%), myelosuppression (7.7%), transient vomiting and hair loss (2.6%), and transient pancytopenia (2.6%). Prolonged complications included phthisis bulbi (19.0%), vision loss (19.0%), poor vision (9.5%), and cataract (2.4%). There was no case of stroke, neurological impairment, secondary malignant tumor, or metastasis. CONCLUSIONS:Our findings suggest that IAC, whether primary or secondary, is effective and fairly safe for the management of advanced retinoblastoma in infants aged < 3 months. However, adverse events related to intra-arterial injection and the visual outcomes cannot be neglected and require further investigation."
1145,GARD:0003360,Malignant germ cell tumor,31306943,"['Comparative Study', ""Research Support, Non-U.S. Gov't"", 'Journal Article', 'Observational Study']",Results from the UK Children's Cancer and Leukaemia Group study of extracranial germ cell tumours in children and adolescents (GCIII).,https://pubmed.ncbi.nlm.nih.gov/31306943,"BACKGROUND:For extracranial malignant germ cell tumours (MGCTs) in the UK, the GCII study used carboplatin-based chemotherapy (JEb) and demonstrated equivalent survival to cisplatin-containing protocols. GCIII, a single-arm observational study, used new risk stratification, replaced consolidation chemotherapy with a standard number of cycles and introduced surveillance for all stage I MGCTs. Pure teratomas were registered to understand their natural history. METHODS:Patients with MGCTs were stratified to three risk groups - low risk (LR), intermediate risk (IR) and high risk (HR), using stage and prognostic factors. Patients with alpha fetoprotein (AFP) >10,000 kU/L, stage IV disease (except testis <5 years and all germinomas) or stage II-IV mediastinal tumour were classified HR. Stage I tumours (LR) received chemotherapy only if disease progressed. IR and HR patients received 4 and 6 JEB cycles, respectively. Carboplatin dose was calculated using glomerular filtration rate to give an area under the curve of 7.9 ml/m2.min. RESULTS:Eighty-six patients with MGCTs were enrolled from 2005 to 2009: 59% female, median age, 5.7 years. Twenty-five patients were LR, 21 IR and 38 HR. Seven LR patients had disease progression; all were successfully treated with chemotherapy. Overall survival (OS) for the whole group was 97%; 5-year event-free survival for JEb-treated patients was 92%, and OS, 95%. JEb was well tolerated with no observed significant hearing or renal side-effects. There was no discernible difference in carboplatin dose whether calculated by body surface area or creatinine clearance. Forty-seven patients with teratoma were managed with surgery and one had malignant transformation. CONCLUSION:Carboplatin-based chemotherapy as part of a risk-stratified approach leads to excellent survival in paediatric MGCTs, minimising potential burden of long-term effects."
1146,GARD:0003361,Malignant hyperthermia arthrogryposis torticollis,N/A,N/A,,N/A,N/A
1147,GARD:0003369,Malignant mesenchymoma,29991665,"['Review', 'Journal Article', 'Case Reports']",Clinical and pathological characteristics of a series of patients with newly diagnosed primary renal liposarcoma: natural history and effect on survival.,https://pubmed.ncbi.nlm.nih.gov/29991665,"Primary renal liposarcoma is an unusual malignant mesenchymal tumor. In this context, all the previous reports were based on cases with insufficient data regarding the natural history of the disease. We decided to fill this gap, reporting the largest single institution series of patients with primary RL and a review of the already available literature.We describe 3 cases with radiologically and histologically-confirmed RL out of 3,224 surgeries performed for primary kidney cancers over 28 years (1987-2015, 0.09%) at a single tertiary care center.Patients underwent open radical nephrectomy with an anterior transperitoneal access with complete resection of the retroperitoneal mass and retroperitoneal lymph node dissection; all patients died from tumor progression after a mean time of 45 months.In conclusion, RL is a very rare mesenchymal renal tumor, with sporadic cases reported. We reported the largest case series of primary RL. The most appropriate approach for RL is nephrectomy with complete resection of all the neoplastic tissue. Stringent follow-up scheme is required due to a high rate of disease recurrence and progression. The role of adjuvant and salvage therapy remains to be investigated."
1148,GARD:0003371,Malonyl-CoA decarboxylase deficiency,30740739,"['Multicenter Study', 'Journal Article']",Combined malonic and methylmalonic aciduria due to ACSF3 mutations: Benign clinical course in an unselected cohort.,https://pubmed.ncbi.nlm.nih.gov/30740739,"BACKGROUND:The clinical significance of combined malonic and methylmalonic aciduria due to ACSF3 deficiency (CMAMMA) is controversial. In most publications, affected patients were identified during the investigation of various complaints. METHODS:Using a cross-sectional multicenter retrospective natural history study, we describe the course of all known CMAMMA individuals in the province of Quebec. RESULTS:We identified 25 CMAMMA patients (6 months to 30 years old) with a favorable outcome regardless of treatment. All but one came to clinical attention through the Provincial Neonatal Urine Screening Program (screening on day 21 of life). Median methylmalonic acid (MMA) levels ranged from 107 to 857 mmol/mol creatinine in urine (<10) and from 8 to 42 μmol/L in plasma (<0.4); median urine malonic acid (MA) levels ranged from 9 to 280 mmol/mol creatinine (<5). MMA was consistently higher than MA. These findings are comparable to those previously reported in CMAMMA. Causal ACSF3 mutations were identified in all patients for whom genotyping was performed (76% of cases). The most common ACSF3 mutations in our cohort were c.1075G > A (p.E359K) and c.1672C > T (p.R558W), representing 38.2 and 20.6% of alleles in genotyped families, respectively; we also report several novel mutations. CONCLUSION:Because our province still performs urine newborn screening, our patient cohort is the only one free of selection bias. Therefore, the favorable clinical course observed suggests that CMAMMA is probably a benign condition, although we cannot exclude the possibility that a small minority of patients may present symptoms attributable to CMAMMA, perhaps as a result of interactions with other genetic or environmental factors."
1149,GARD:0003373,Dilated cardiomyopathy with hypergonadotropic hypogonadism,N/A,N/A,,N/A,N/A
1150,GARD:0003374,Mandibuloacral dysplasia with type A lipodystrophy,N/A,N/A,,N/A,N/A
1151,GARD:0003378,Manouvrier syndrome,16928994,"[""Research Support, Non-U.S. Gov't"", 'Journal Article', 'Research Support, N.I.H., Extramural']",Aneurysm syndromes caused by mutations in the TGF-beta receptor.,https://pubmed.ncbi.nlm.nih.gov/16928994,"BACKGROUND: The Loeys-Dietz syndrome is a recently described autosomal dominant aortic-aneurysm syndrome with widespread systemic involvement. The disease is characterized by the triad of arterial tortuosity and aneurysms, hypertelorism, and bifid uvula or cleft palate and is caused by heterozygous mutations in the genes encoding transforming growth factor beta receptors 1 and 2 (TGFBR1 and TGFBR2, respectively). METHODS: We undertook the clinical and molecular characterization of 52 affected families. Forty probands presented with typical manifestations of the Loeys-Dietz syndrome. In view of the phenotypic overlap between this syndrome and vascular Ehlers-Danlos syndrome, we screened an additional cohort of 40 patients who had vascular Ehlers-Danlos syndrome without the characteristic type III collagen abnormalities or the craniofacial features of the Loeys-Dietz syndrome. RESULTS: We found a mutation in TGFBR1 or TGFBR2 in all probands with typical Loeys-Dietz syndrome (type I) and in 12 probands presenting with vascular Ehlers-Danlos syndrome (Loeys-Dietz syndrome type II). The natural history of both types was characterized by aggressive arterial aneurysms (mean age at death, 26.0 years) and a high incidence of pregnancy-related complications (in 6 of 12 women). Patients with Loeys-Dietz syndrome type I, as compared with those with type II, underwent cardiovascular surgery earlier (mean age, 16.9 years vs. 26.9 years) and died earlier (22.6 years vs. 31.8 years). There were 59 vascular surgeries in the cohort, with one death during the procedure. This low rate of intraoperative mortality distinguishes the Loeys-Dietz syndrome from vascular Ehlers-Danlos syndrome. CONCLUSIONS: Mutations in either TGFBR1 or TGFBR2 predispose patients to aggressive and widespread vascular disease. The severity of the clinical presentation is predictive of the outcome. Genotyping of patients presenting with symptoms like those of vascular Ehlers-Danlos syndrome may be used to guide therapy, including the use and timing of prophylactic vascular surgery."
1152,GARD:0003382,Marden Walker like syndrome,N/A,N/A,,N/A,N/A
1153,GARD:0003387,Marfanoid hypermobility syndrome,N/A,N/A,,N/A,N/A
1154,GARD:0003388,Marfanoid habitus-autosomal recessive intellectual disability syndrome,N/A,N/A,,N/A,N/A
1155,GARD:0003389,Marginal glioneuronal heterotopia,N/A,N/A,,N/A,N/A
1156,GARD:0003390,Marie Unna congenital hypotrichosis,N/A,N/A,,N/A,N/A
1157,GARD:0003393,Markel Vikkula Mulliken syndrome,N/A,N/A,,N/A,N/A
1158,GARD:0003395,Manitoba oculotrichoanal syndrome,N/A,N/A,,N/A,N/A
1159,GARD:0003396,Gracile bone dysplasia,N/A,N/A,,N/A,N/A
1160,GARD:0003399,Maroteaux Stanescu Cousin syndrome,N/A,N/A,,N/A,N/A
1161,GARD:0003401,Marphanoid syndrome type De Silva,N/A,N/A,,N/A,N/A
1162,GARD:0003406,Martsolf syndrome,N/A,N/A,,N/A,N/A
1163,GARD:0003407,Massa Casaer Ceulemans syndrome,N/A,N/A,,N/A,N/A
1164,GARD:0003409,Mastocytosis cutaneous with short stature conductive hearing loss and microtia,N/A,N/A,,N/A,N/A
1165,GARD:0003413,Maternal hyperphenylalaninemia,8774282,"['Comparative Study', ""Research Support, Non-U.S. Gov't"", 'Journal Article']",Menstrual and reproductive history of mothers of galactosemic children.,https://pubmed.ncbi.nlm.nih.gov/8774282,"To test the hypothesis that female carriers of the galactosemia gene (mothers of galactosemic children) experience impaired fecundability and earlier age at natural menopause.Retrospective cohort study comparing experiences of mothers of galactosemic children with mothers of children with phenylketonuria (PKU). Data collection consisted of a structured telephone interview with sections on menstrual, reproductive, and medical histories.One hundred three galactosemia carriers and 116 PKU carriers (mean age 35.0 and 38.4 years, respectively), recruited from 38 metabolic disease clinics throughout the United States.Time-to-pregnancy (a measure of fecundability), menstrual cycle patterns, and natural menopause.No difference was seen between carriers of the galactosemia and the PKU gene in history of > or = 12 months of unprotected intercourse without a pregnancy, physician-diagnosed infertility, or amenorrhea lasting > 6 weeks. The fecundability ratio, adjusting for age and smoking before most recent pregnancy, was 1.17 (95% confidence interval [CI] 0.85 to 1.61). By age 45, 11% of galactosemia carriers who had not had a hysterectomy reported a natural menopause compared with 4% of PKU carriers (risk difference 7.2%, 95% CI -12.7% to 27.1%).Fecundability and other measures of fertility did not differ between mothers of galactosemic children and mothers of children with PKU. Suggestions of an earlier age at natural menopause can not be addressed definitively in this cohort because of the small number of participants who were currently age 45 years or older but may warrant additional assessment as the cohort ages."
1166,GARD:0003413,Maternal hyperphenylalaninemia,720264,['Journal Article'],Variability of reproductive casualty in maternal phenylalaninemia.,https://pubmed.ncbi.nlm.nih.gov/720264,"A biochemical survey of 4,000 parents of mentally retarded children did not identify any mothers with elevated phenylalanine blood levels. This finding and an analysis of nearly 100 reported cases of maternal phenylalaninemia suggest a low risk of reproductive casualty in phenylalaninemic mothers who somehow escaped the usual effects of phenylketonuria. Recent observation on cases of maternal phenylalaninemia who were detected through unselected screening indicate that the reproductive risk associated with the condition may have been overstimated in the past. This risk is concentrated in mothers who had been affected themselves. Mental level appears to be a stronger predictor of reproductive outcome in phenylalaninemic women than the degree of phenylalaninemia. Selective prenatal intervention based on maternal mental level is not possible, however, where the natural history of the condition has been altered. This is the case in phenylketonuric girls who has been treated during childhood. These girls are now reaching child-bearing age in fast growing numbers, as a result of screening for phenylketonuria. Prenatal intervention is appropriate for all of them until predictors are established that can identify those at risk of reproductive casualty."
1167,GARD:0003418,"Maturity-onset diabetes of the young,  type 1",N/A,N/A,,N/A,N/A
1168,GARD:0003424,McDonough syndrome,23866878,"['Review', 'Journal Article']","Toxic epidermal necrolysis: Part I. Introduction, history, classification, clinical features, systemic manifestations, etiology, and immunopathogenesis.",https://pubmed.ncbi.nlm.nih.gov/23866878,"Toxic epidermal necrolysis is a life-threatening, typically drug-induced mucocutaneous disease. It is clinically characterized as a widespread sloughing of the skin and mucosa, including both external and internal surfaces. Histologically, the denuded areas show full thickness epidermal necrosis. The pathogenic mechanism involves antigenic moiety/metabolite, peptide-induced T cell activation, leading to keratinocyte apoptosis through soluble Fas ligand, perforin/granzyme B, tumor necrosis factor-alfa, and nitric oxide. Recent studies have implicated granulysin in toxic epidermal necrolysis apoptosis and have suggested that it may be the pivotal mediator of keratinocyte death."
1169,GARD:0003425,McDowall syndrome,N/A,N/A,,N/A,N/A
1170,GARD:0003426,McGillivray syndrome,22903878,"[""Research Support, Non-U.S. Gov't"", 'Journal Article', 'Case Reports']",Life-history chronicle for a patient with the recently described chromosome 4q21 microdeletion syndrome.,https://pubmed.ncbi.nlm.nih.gov/22903878,"[Bonnet et al. (2010); J Med Genet 47: 377-384] recently suggested a 4q21 microdeletion syndrome with several common features, including severe intellectual disability, lack of speech, hypotonia, significant growth restriction, and distinctive facial features. Overlap of the deleted regions of 13 patients, including a patient we previously reported, delineates a critical region, with PRKG2 and RASGEF1B emerging as candidate genes. Here we provide a detailed clinical report and photographic life history of our previously reported patient. Previous case reports of this new syndrome have not described the prognosis or natural history of these patients."
1171,GARD:0003427,McKusick Kaufman syndrome,N/A,N/A,,N/A,N/A
1172,GARD:0003430,McPherson Clemens syndrome,N/A,N/A,,N/A,N/A
1173,GARD:0003431,McPherson Robertson Cammarano syndrome,N/A,N/A,,N/A,N/A
1174,GARD:0003432,Meacham Winn Culler syndrome,N/A,N/A,,N/A,N/A
1175,GARD:0003434,Measles,31513578,"['Historical Article', ""Research Support, U.S. Gov't, P.H.S."", ""Research Support, Non-U.S. Gov't"", 'research-article', ""Research Support, U.S. Gov't, Non-P.H.S."", 'Journal Article', 'Research Support, N.I.H., Extramural']","Long-term dynamics of measles in London: Titrating the impact of wars, the 1918 pandemic, and vaccination.",https://pubmed.ncbi.nlm.nih.gov/31513578,"A key question in ecology is the relative impact of internal nonlinear dynamics and external perturbations on the long-term trajectories of natural systems. Measles has been analyzed extensively as a paradigm for consumer-resource dynamics due to the oscillatory nature of the host-pathogen life cycle, the abundance of rich data to test theory, and public health relevance. The dynamics of measles in London, in particular, has acted as a prototypical test bed for such analysis using incidence data from the pre-vaccination era (1944-1967). However, during this timeframe there were few external large-scale perturbations, limiting an assessment of the relative impact of internal and extra demographic perturbations to the host population. Here, we extended the previous London analyses to include nearly a century of data that also contains four major demographic changes: the First and Second World Wars, the 1918 influenza pandemic, and the start of a measles mass vaccination program. By combining mortality and incidence data using particle filtering methods, we show that a simple stochastic epidemic model, with minimal historical specifications, can capture the nearly 100 years of dynamics including changes caused by each of the major perturbations. We show that the majority of dynamic changes are explainable by the internal nonlinear dynamics of the system, tuned by demographic changes. In addition, the 1918 influenza pandemic and World War II acted as extra perturbations to this basic epidemic oscillator. Our analysis underlines that long-term ecological and epidemiological dynamics can follow very simple rules, even in a non-stationary population subject to significant perturbations and major secular changes."
1176,GARD:0003434,Measles,31362625,"[""Research Support, Non-U.S. Gov't"", 'research-article', 'Journal Article', 'Research Support, N.I.H., Extramural']",Age-structure and transient dynamics in epidemiological systems.,https://pubmed.ncbi.nlm.nih.gov/31362625,"Mathematical models of childhood diseases date back to the early twentieth century. In several cases, models that make the simplifying assumption of homogeneous time-dependent transmission rates give good agreement with data in the absence of secular trends in population demography or transmission. The prime example is afforded by the dynamics of measles in industrialized countries in the pre-vaccine era. Accurate description of the transient dynamics following the introduction of routine vaccination has proved more challenging, however. This is true even in the case of measles which has a well-understood natural history and an effective vaccine that confers long-lasting protection against infection. Here, to shed light on the causes of this problem, we demonstrate that, while the dynamics of homogeneous and age-structured models can be qualitatively similar in the absence of vaccination, they diverge subsequent to vaccine roll-out. In particular, we show that immunization induces changes in transmission rates, which in turn reshapes the age distribution of infection prevalence, which effectively modulates the amplitude of seasonality in such systems. To examine this phenomenon empirically, we fit transmission models to measles notification data from London that span the introduction of the vaccine. We find that a simple age-structured model provides a much better fit to the data than does a homogeneous model, especially in the transition period from the pre-vaccine to the vaccine era. Thus, we propose that age structure and heterogeneities in contact rates are critical features needed to accurately capture transient dynamics in the presence of secular trends."
1177,GARD:0003434,Measles,30940486,"[""Research Support, Non-U.S. Gov't"", 'research-article', 'Journal Article', 'Research Support, N.I.H., Extramural']",Seasonal gaps in measles vaccination coverage in Madagascar.,https://pubmed.ncbi.nlm.nih.gov/30940486,"INTRODUCTION:Measles elimination depends on the successful deployment of measles containing vaccine. Vaccination programs often depend on a combination of routine and non-routine services, including supplementary immunization activities (SIAs) and vaccination weeks (VWs), that both aim to vaccinate all eligible children regardless of vaccination history or natural infection. Madagascar has used a combination of these activities to improve measles coverage. However, ongoing massive measles outbreak suggests that the country was in a ""honeymoon"" period and that coverage achieved needs to be re-evaluated. Although healthcare access is expected to vary seasonally in low resources settings, little evidence exists to quantify temporal fluctuations in routine vaccination, and interactions with other immunization activities. METHODS:We used three data sources: national administrative data on measles vaccine delivery from 2013 to 2016, digitized vaccination cards from 49 health centers in 6 health districts, and a survey of health workers. Data were analyzed using linear regressions, analysis of variance, and t-tests. FINDINGS:From 2013 to 2016, the footprint of SIAs and VWs is apparent, with more doses distributed during the relevant timeframes. Routine vaccination decreases in subsequent months, suggesting that additional activities may be interfering with routine services. The majority of missed vaccination opportunities occur during the rainy season. Health facility organization and shortage of vaccine contributed to vaccination gaps. Children born in June were the least likely to be vaccinated on time. DISCUSSION:Evidence that routine vaccination coverage varies over the year and is diminished by other activities suggests that maintaining routine vaccination during SIAs and VWs is a key direction for strengthening immunization programs, ensuring population immunity and avoiding future outbreaks. FUNDING:Wellcome Trust Fund, Burroughs Wellcome Fund, Gates Foundation, National Institutes of Health."
1178,GARD:0003434,Measles,30765170,"[""Research Support, Non-U.S. Gov't"", 'Journal Article']","Early disappearance of maternal anti-measles, mumps, rubella, and varicella antibodies in Indian infants.",https://pubmed.ncbi.nlm.nih.gov/30765170,"BACKGROUND:Immunization of children with vaccines against Measles, Mumps, Rubella, and Varicella (MMRV) is practiced globally with varied recommendations. In India, measles vaccine is administered alone or as MMR at 9 months age. Varicella vaccine is not routinely used. Immunization age is a function of disappearance of maternal antibodies and natural exposure of the children to the pathogens. In view of the measles-WHO-initiative, we aimed to assess if the current immunization age for measles is still valid. In addition, the kinetics of IgG and IgM antibodies against rubella, mumps and varicella viruses was also examined. METHODS:This cross-sectional study was conducted at a tertiary care hospital in Pune, India. A total of 600 children, 150 each in 6-month/9-month (no vaccination) and 12-month/15-month (minimum 4 weeks post-measles-vaccine) cohorts were included. History of these infections and birth status (term/preterm) was recorded. All serum samples were screened for IgG-anti-MMRV-antibodies while IgG-positives were tested for specific IgM antibodies (ELISA). RESULTS:At 6-months, the prevalence of MMRV antibodies was 4.7%, 2.7%, 10.7%, 5.3% respectively depicting disappearance of maternal antibodies in majority of the children. Birth status did not influence antibody positivity. Despite vaccination at ∼9-months, >25% children were still susceptible to measles virus at the age of 12/15-months. The ratio of clinical:subclinical infections was 4:10 (measles) and 12:1 (varicella). All the mumps/rubella IgM positives (1 and 2 respectively) represented subclinical infections. CONCLUSION:Demonstration of early disappearance of maternal antibodies against MMRV viruses leading to the risk of these infections at an early age emphasize need for early immunization of Indian children. Suboptimal response to measles vaccine needs to be seriously addressed especially in view of the WHO's initiative for measles eradication."
