,gardid,disease,pmid,pubTypes,title,url,abstract
189,GARD:0002117,Encephalopathy recurrent of childhood,27142780,"['review-article', 'Review', 'Journal Article']",Natural history of mevalonate kinase deficiency: a literature review.,https://pubmed.ncbi.nlm.nih.gov/27142780,"Mevalonate kinase deficiency (MKD), a very rare autosomal recessive autoinflammatory disease with multiple organ involvement, presents clinically as hyperimmunoglobulinemia D syndrome (HIDS), a less severe phenotype and more common form, and mevalonic aciduria (MVA), a more severe phenotype and rare form. MKD is characterized by recurrent febrile attacks that are frequently accompanied by lymphadenopathy, gastrointestinal symptoms, arthralgia, myalgia, skin rash, and aphthous ulcers. Patients with MVA also have intrauterine growth retardation, congenital defects (cataracts, shortened limbs, and dysmorphic craniofacial features), neurological disease, and failure to thrive. Mean age at onset of symptoms is within the first year of life. There is a delay by several years between symptom onset and diagnosis, which is in part attributable to the initial misdiagnosis due to the rarity and nonspecific clinical manifestations of disease. The frequency of recurrent febrile attacks is highest in childhood and gradually decreases after adolescence. MKD is associated with rare long-term complications such as type AA amyloidosis, joint contractures, abdominal adhesions, renal angiomyolipoma, and severe pneumococcal infections. Frequent febrile attacks significantly impair several aspects of patients' and caregivers' quality of life, with an adverse impact on patients' daily activities, education, and employment. Lifespan is generally normal for HIDS whereas MVA can be fatal in early childhood."
190,GARD:0002117,Encephalopathy recurrent of childhood,22570164,['Journal Article'],Surgical revascularisation for childhood moyamoya.,https://pubmed.ncbi.nlm.nih.gov/22570164,"Children with moyamoya disease/syndrome (MM) have a high rate of recurrent arterial ischaemic stroke (AIS) and associated neurological morbidity; surgical revascularisation (SR) has the potential to prevent this. Here we describe our experience of SR for childhood mm.This study is a retrospective review of case notes and radiology of children with moyamoya who underwent SR at our centre.Seventy-three children with MM and who had SR were identified, with median age at presentation of 4.75 years (range 0.6-14.5). Children with >1 AIS or transient ischaemic attack (TIA) and who had not infarcted the whole territory of the diseased carotid artery were offered SR, with the primary aim of preventing further AIS. One hundred and thirty-four SR procedures were undertaken: 82 indirect (62.4 %) and 49 (37.6 %) direct procedures with 3 second SR procedures following initial SR. Median age at surgery was 7.3 (1-18.2) years. There was no perioperative mortality. One anticoagulated child developed an intracranial haemorrhage on the fifth post-operative day. Median duration of follow-up was 34 (5-166) months. Three children (4.1 %) had recurrent AIS (one silent) after SR; two with sickle cell disease had intracranial haemorrhage 1.5 and 11 months post-SR. TIAs improved in 42 out of 53 (79.2 %).Our experience of SR for paediatric MM is comparable to other large series. SR is safe, and the rate of recurrent AIS after SR is lower than would be anticipated, on the basis of known natural history of MM. There was no observed difference in outcome of recurrent AIS for direct versus indirect procedures in this series."
191,GARD:0002117,Encephalopathy recurrent of childhood,21676421,"['Multicenter Study', 'Journal Article', 'English Abstract']",[Natural history of adult-onset eIF2B-related disorders: a multicentric survey of 24 cases].,https://pubmed.ncbi.nlm.nih.gov/21676421,"INTRODUCTION: The childhood ataxia with central nervous system hypomyelination-vanishing white matter syndrome (CACH-VWM) was first characterized in children (2-5 years) on clinical and MRI criteria: cerebellospastic signs associated with episodes of rapid deterioration following stress and extensive cavitatingleucoencephalopathy. Causative mutations were found in the five genes encoding the subunits of the eukaryotic initiation factor 2B (eIF2B), involved in protein synthesis and its regulation under cellular stresses. A broad clinical spectrum has been subsequently described from congenital to adult-onset forms leading to the concept of eIF2B-related disorders. Our aim was to describe clinical and brain magnetic resonance imaging characteristics, genetic findings and natural history of patients with adult-onset eIF2B-related disorders. METHODS: The inclusion criteria were based on the presence of EIF2B mutations and a disease onset after the age of 16 years. One patient with an asymptomatic diagnosis was also included. Clinical and MRI findings were retrospectively recorded in all patients. This multicentric study included 24 patients from 22 families. RESULTS: A sex-ratio imbalance was noted (male/female=5/19). The mean age of onset was 30 years (range 12-62). Initial symptoms were neurologic (n=20), psychiatric (n=3) and ovarian failure (n=6). During follow-up (mean: 11 years, range 2-35 years), two patients died. Of the 22 survivors, 67% showed a decline in their cognitive functions and mean EDSS was 5.6 (range=0-9.5). One case remained asymptomatic. Stress worsened clinical symptoms in 33% of the patients. Magnetic resonance imaging findings consisted of cerebral atrophy (92%), extensive cystic leucoencephalopathy (83%), corpus callosum involvement (92%) and cerebellar (37%) T2-weighted hyperintensities. Most patients (83%) showed mutations in the EIF2B5 gene. The recurrent p.Arg113His-eIF2Be mutation was found at a homozygous state in 58% of the 24 eIF2B-mutated patients. CONCLUSION: eIF2B-related disorder is probably underestimated as an adult-onset inherited leucoencephalopathy. Cerebral atrophy is constant, whereas the typical vanishing of the white matter can be absent. Functional and cognitive prognosis remains severe. Molecular diagnosis is facilitated for these forms by screening for the recurrent p.Arg113His-eIF2Be mutation."
192,GARD:0002117,Encephalopathy recurrent of childhood,19625339,"[""Research Support, Non-U.S. Gov't"", 'Multicenter Study', 'Journal Article']",Natural history of adult-onset eIF2B-related disorders: a multi-centric survey of 16 cases.,https://pubmed.ncbi.nlm.nih.gov/19625339,"Mutations in one of the five eukaryotic initiation factor 2B genes (EIF2B1-5) were first described in childhood ataxia with cerebral hypomyelination--vanishing white matter syndrome. The syndrome is characterized by (i) cerebellar and pyramidal signs in children aged 2-5 years; (ii) extensive cavitating leucoencephalopathy; and (iii) episodes of rapid deterioration following stress. Since then a broad clinical spectrum from congenital to adult-onset forms has been reported, leading to the concept of eIF2B-related disorders. Our aim was to describe clinical and brain magnetic resonance imaging characteristics, genetic findings and natural history of patients with adult-onset eIF2B-related disorders (after age 16). The inclusion criteria were based on the presence of eIF2B mutations and a disease onset after the age of 16 years. One patient with an asymptomatic diagnosis (age 16 years) was also included. Clinical and magnetic resonance findings were retrospectively recorded in all patients. All patients were examined to assess clinical evolution, using functional, pyramidal, cerebellar and cognitive scales. This multi-centric study included 16 patients from 14 families. A sex ratio imbalance was noted (male/female = 3/13). The mean age of onset was 31.1 years (range 16-62). Initial symptoms were neurologic (n = 11), psychiatric (n = 2) and ovarian failure (n = 2). Onset of the symptoms was linked to a precipitating factor in 13% of cases that included minor head trauma and delivery. During follow-up (mean: 11.2 years, range 2-22 years) 12.5% of the patients died. Of the 14 survivors, 62% showed a decline in their cognitive functions, and 79% were severely handicapped or bedridden. One case remained asymptomatic. Stress worsened clinical symptoms in 38% of the patients. Magnetic resonance imaging findings consist of constant cerebral atrophy, extensive cystic leucoencephalopathy (81%), corpus callosum (69%) and cerebellar (38%) T2-weighted hyperintensities. All families except one showed mutations in the EIF2B5 gene. The recurrent p.Arg113His-eIF2Bepsilon mutation was found in 79% of the 14 eIF2B-mutated families, mainly at a homozygous state. The family with a mutation in EIF2B2 had the relatively prevalent p.Glu213Gly mutation. eIF2B-related disorder is probably underestimated as an adult-onset inherited leucoencephalopathy. In this late-onset form, presentation ranges from neurologic symptoms to psychiatric manifestations or primary ovarian failure. Cerebral atrophy is constant, whereas the typical vanishing of the white matter can be absent. Functional and/or cognitive prognosis remains severe. Molecular diagnosis is facilitated for these forms by the screening of the two recurrent p.Arg113His-eIF2Bepsilon and p.Glu213Gly-eIF2Bbeta mutations, positive in 86% of cases."
193,GARD:0002124,Engelhard Yatziv syndrome,N/A,N/A,,N/A,N/A
194,GARD:0002125,Glycogen storage disease type 13,28612263,"[""Research Support, Non-U.S. Gov't"", 'Journal Article', 'Research Support, N.I.H., Extramural']",Tight metabolic control plus ACE inhibitor therapy improves GSD I nephropathy.,https://pubmed.ncbi.nlm.nih.gov/28612263,"The onset of microalbuminuria (MA) heralds the onset of glomerulopathy in patients with glycogen storage disease (GSD) type I. Unlike tubulopathy, which responds to improved metabolic control, glomerulopathy in GSD I is considered refractory to medical intervention, and it is thought to inexorably progress to overt proteinuria and renal failure. Recent reports of reduced microalbuminuria following strict adherence to therapy counter this view. In contrast to type Ia, little is known regarding the prevalence of kidney disease in GSD Ib, 0, III, VI, and IX. Subjects were evaluated with 24-h urine collections between 2005 and 2014 as part of a longitudinal study of the natural history of GSD. ACE inhibitor therapy (AIT) was commenced after documentation of microalbuminuria. Elevated urine albumin excretion was detected in 23 of 195 GSD Ia patients (11.7%) and six of 45 GSD Ib (13.3%). The median age of onset of microalbuminuria in GSD Ia was 24 years (range 9-56); in GSD Ib it was 25 years (range 20-38). Of 14 with GSD Ia who complied with dietary and AIT during the study period, microalbuminuria decreased in 11, in whom metabolic control improved. All 135 patients with the ketotic forms of GSD (0, III, VI and IX) consistently had normal microalbumin excretion. Strict adherence to dietary therapy and maintenance of optimal metabolic control is necessary to halt the progression of GSD Ia glomerulopathy in patients treated with AIT. With optimal care, protein excretion can be reduced and even normalize."
195,GARD:0002125,Glycogen storage disease type 13,21930409,['Journal Article'],The prevalence and impact of scoliosis in Pompe disease: lessons learned from the Pompe Registry.,https://pubmed.ncbi.nlm.nih.gov/21930409,"Pompe disease is a rare, autosomal recessive, progressively debilitating, and often fatal neuromuscular disorder. While scoliosis is common in many other neuromuscular disorders, there is little information on its prevalence and impact in Pompe disease. To further our understanding, we performed a cross-sectional analysis of data from the Pompe Registry, a multinational, long-term observational program that contains the largest collection of data in the world of patients with Pompe disease. In this analysis, patients were categorized by age during the natural history period (defined as the time when patients never received enzyme replacement therapy) and by age at onset of symptoms as infants (≤0 to <2 years of age); children (≥2 to <13 years of age); juveniles (≥13 to <20 years of age); and adults (≥20 years of age). Scoliosis was defined by clinical assessment, X-ray of the spine, or both. Data on scoliosis were available in the majority of patients enrolled in the registry as of September 2010 (711/873, 81.4%). Scoliosis was present in a third of all patients with scoliosis data (235/711, 33%) in the Pompe Disease Registry. Scoliosis was found more frequently in patients with onset of Pompe symptoms as children (57.0%) and juveniles (52.9%) than in patients with onset of symptoms as adults (24.8%). Only 18.4% (38/206) of patients with onset of symptoms as infants were reported as having scoliosis. Scoliosis was reported in the majority (62.5%) of wheelchair users for all age groups. A larger percentage of patients with scoliosis required respiratory support than patients without scoliosis (44% vs 27.2%, respectively), and pulmonary function in those with scoliosis was consistently reduced in the 3 older age groups compared to those without scoliosis, with the largest differences demonstrated in juveniles. Patients with scoliosis had been diagnosed with Pompe disease for a mean of 1.2 (±14.34) years before the first reporting of scoliosis. As with other registry analyses, data were collected from multiple sites in different countries and assessments of scoliosis therefore may not be based on consistent criteria. However, the observed occurrence of scoliosis across all age groups of patients with Pompe disease and its association with increased clinical morbidity, underscores the need for clinical assessment of scoliosis in all patients with Pompe disease."
196,GARD:0002125,Glycogen storage disease type 13,21415759,"[""Research Support, Non-U.S. Gov't"", 'Journal Article']",Natural history of Danon disease.,https://pubmed.ncbi.nlm.nih.gov/21415759,"BACKGROUND: Danon disease is a rare but serious cardiac and skeletal myopathy leading to substantial morbidity and early mortality due to arrhythmia and cardiomyopathy. The X-linked nature of inheritance accounts for reported differences in phenotypic severity between men and women. The rarity of Danon disease has limited understanding of the complete phenotype. Clinical estimates of ages of disease onset and survival based on gender have not been published. METHODS AND RESULTS: We present data on 82 patients with Danon disease from 36 families, the largest series to date. Men were severely affected with cognitive disabilities (100%), hypertrophic cardiomyopathy (88%), and muscle weakness (80%). Men had a high morbidity and were unlikely to reach the age of 25 years without a cardiac transplantation. Women were less severely affected but reported higher than expected levels of cognitive (47%) and skeletal muscle complaints (50%) and manifesting an equal prevalence of dilated cardiomyopathy and hypertrophic cardiomyopathy. Combining our data with that of 63 other Danon disease case reports in the literature, the average ages of first symptom, cardiac transplantation, and death were 12.1, 17.9, and 19.0 years in men and 27.9, 33.7, and 34.6 years in women, respectively. CONCLUSION: These data more broadly illuminate the Danon disease phenotype and should prove useful to physicians working with and providing genetic counseling to families with Danon disease. Women with Danon disease present with clinical symptoms and events approximately 15 years after men and report a higher proportion of cognitive and skeletal muscle problems than previously recognized."
197,GARD:0002130,Enterovirus antenatal infection,N/A,N/A,,N/A,N/A
198,GARD:0002136,Epidermal nevus vitamin D resistant rickets,27497815,"['research-article', 'Review', 'Journal Article']","Cutaneous skeletal hypophosphatemia syndrome: clinical spectrum, natural history, and treatment.",https://pubmed.ncbi.nlm.nih.gov/27497815,"Cutaneous skeletal hypophosphatemia syndrome (CSHS), caused by somatic RAS mutations, features excess fibroblast growth factor-23 (FGF23) and skeletal dysplasia. Records from 56 individuals were reviewed and demonstrated fractures, scoliosis, and non-congenital hypophosphatemia that in some cases were resolved. Phosphate and calcitriol, but not skin lesion removal, were effective at controlling hypophosphatemia. No skeletal malignancies were found. PURPOSE:CSHS is a disorder defined by the association of epidermal and/or melanocytic nevi, a mosaic skeletal dysplasia, and an FGF23-mediated hypophosphatemia. To date, somatic RAS mutations have been identified in all patients whose affected tissue has undergone DNA sequencing. However, the clinical spectrum and treatment are poorly defined in CSHS. The purpose of this study is to determine the spectrum of the phenotype, natural history of the disease, and response to treatment of hypophosphatemia. METHODS:Five CSHS subjects underwent prospective data collection at clinical research centers. A review of the literature identified 45 reports that included a total of 51 additional patients, in whom the findings were compatible with CSHS. Data on nevi subtypes, bone histology, mineral and skeletal disorders, abnormalities in other tissues, and response to treatment of hypophosphatemia were analyzed. RESULTS:Fractures, limb deformities, and scoliosis affected most CSHS subjects. Hypophosphatemia was not present at birth. Histology revealed severe osteomalacia but no other abnormalities. Skeletal dysplasia was reported in all anatomical compartments, though less frequently in the spine; there was no clear correlation between the location of nevi and the skeletal lesions. Phosphate and calcitriol supplementation was the most effective therapy for rickets. Convincing data that nevi removal improved blood phosphate levels was lacking. An age-dependent improvement in mineral abnormalities was observed. A spectrum of extra-osseous/extra-cutaneous manifestations that included both benign and malignant neoplasms was present in many subjects, though osteosarcoma remains unreported. CONCLUSION:An understanding of the spectrum, natural history, and efficacy of treatment of hypophosphatemia in CSHS may improve the care of these patients."
199,GARD:0002137,Epidermolysa bullosa simplex with muscular dystrophy,N/A,N/A,,N/A,N/A
200,GARD:0002139,Dominant dystrophic epidermolysis bullosa,30864020,"['Journal Article', 'Observational Study']",Epidemiology and natural history of cutaneous squamous cell carcinoma in recessive dystrophic epidermolysis bullosa patients: 20 years' experience of a reference centre in Spain.,https://pubmed.ncbi.nlm.nih.gov/30864020,"BACKGROUND:Cutaneous squamous cell carcinoma (cSCC) is the leading cause of death in patients with recessive dystrophic epidermolysis bullosa (RDEB). We provide the management and prognosis of cSCC in RDEB patients at a Spanish reference center. MATERIALS AND METHODS:We retrospectively included patients with RDEB attended in La Paz University Hospital from November 1988 to October 2018. RESULTS:Fourteen patients developed at least one cSCC. Tumors were predominantly well differentiated. Nearly half of the tumors have recurred. Median time to first recurrence was 23.4 months (95% CI: 17.2-29.5). Five patients have developed distant metastases. Median overall survival (mOS) was 136.5 months since the diagnosis of the first cSCC (95% CI: 30.6-242.3). When distant metastases occurred, mOS was 6.78 months (95% CI: 1.94-11.61). CONCLUSIONS:cSCC is a life-threatening complication of RDEB patients. Although tumors are usually well differentiated, they tend to relapse. This is the first Spanish report of cSCC arising in RDEB patients."
201,GARD:0002141,"Epidermolysis bullosa simplex, Dowling-Meara type",31177584,"['Systematic Review', 'Journal Article']",Pathogenesis and clinical features of alopecia in epidermolysis bullosa: A systematic review.,https://pubmed.ncbi.nlm.nih.gov/31177584,"BACKGROUND:Epidermolysis bullosa (EB) is a group of rare genetic skin diseases characterized by the gene mutations encoding adhesion proteins within the skin. These adhesion proteins are also present in normal hair follicles. Anecdotally, there have been reports of scalp alopecia as a complication of EB and there are scattered cases in the literature, but alopecia has generally been overlooked in severe blistering diseases because it is regarded as a cosmetic issue. Therefore, there is no consensus about the natural history and clinical manifestations of alopecia in EB to allow potential intervention. OBJECTIVES:To review the current literature detailing the pathogenesis and clinical presentations of alopecia in EB patients. METHODS:Relevant human studies were searched in Medline, PubMed, and EMBASE electronic databases up to October 2018. RESULTS:Only 15 reports detailed 29 EB patients with demographic and clinical manifestations of alopecia. Vertical biopsy sections were the most common method of alopecia diagnosis, and the most common pattern was patchy scalp alopecia (45%) followed by diffuse alopecia (41%). The most robust finding was nonspecific scarring alopecia in all dystrophic EB (DEB) patients and nonspecific nonscarring alopecia in most patients with EB simplex (EBS). CONCLUSIONS:Hair abnormalities observed in EB are of variable severity despite there being no universal validated alopecia scoring system, with alopecia occurring secondary to blistering, or in areas prone to trauma."
202,GARD:0002141,"Epidermolysis bullosa simplex, Dowling-Meara type",26432462,"[""Research Support, Non-U.S. Gov't"", 'research-article', 'Journal Article']",Novel sporadic and recurrent mutations in KRT5 and KRT14 genes in Polish epidermolysis bullosa simplex patients: further insights into epidemiology and genotype-phenotype correlation.,https://pubmed.ncbi.nlm.nih.gov/26432462,"Epidermolysis bullosa simplex (EBS) is a hereditary genodermatosis characterised by trauma-induced intraepidermal blistering of the skin. EBS is mostly caused by mutations in the KRT5 and KRT14 genes. Disease severity partially depends on the affected keratin type and may be modulated by mutation type and location. The aim of our study was to identify the molecular defects in KRT5 and KRT14 in a cohort of 46 Polish and one Belarusian probands with clinical suspicion of EBS and to determine the genotype-phenotype correlation. The group of 47 patients with clinical recognition of EBS was enrolled in the study. We analysed all coding exons of KRT5 and KRT14 using Sanger sequencing. The pathogenic status of novel variants was evaluated using bioinformatical tools, control group analysis (DNA from 100 healthy population-matched subjects) and probands' parents testing. We identified mutations in 80 % of patients and found 29 different mutations, 11 of which were novel and six were found in more than one family. All novel mutations were ascertained as pathogenic. In the majority of cases, the most severe genotype was associated with mutations in highly conserved regions. In some cases, different inheritance mode and clinical significance, than previously reported by others, was observed. We report 11 novel variants and show novel genotype-phenotype correlations. Our data give further insight into the natural history of EBS molecular pathology, epidemiology and mutation origin."
203,GARD:0002141,"Epidermolysis bullosa simplex, Dowling-Meara type",23461686,['Journal Article'],Diagnosing epidermolysis bullosa type and subtype in infancy using immunofluorescence microscopy: the Stanford experience.,https://pubmed.ncbi.nlm.nih.gov/23461686,"The natural history of inherited epidermolysis bullosa (EB) varies significantly across subtypes. When confronted with an infant suspected to have EB, rapidly determining the type and subtype is critical in counselling families accurately about the infant's diagnosis and prognosis. Although transmission electron microscopy (TEM) has been considered the criterion standard for EB diagnosis, immunofluorescence microscopy (IFM) using monoclonal antibodies (mAbs) to EB-specific basement membrane zone proteins has several advantages, but few studies have evaluated the diagnostic utility of IFM. We sought to evaluate the clinical utility of IFM using an expanded panel of EB-specific mAbs. This was a retrospective review of pathology reports from infants younger < 1 year old with suspected EB primarily analyzed with IFM by the Stanford Dermatopathology service. Seventy-seven cases were identified for analysis, of which 20 were suboptimal for IFM analysis. Fifty-five cases were diagnosed with EB and classified as follows: EB simplex (n = 5), junctional EB (n = 31), dystrophic EB (n = 19). TEM was available in 36 of 55 cases (65%). IFM with an expanded panel of EB-specific mAbs should be considered the first-line diagnostic test to evaluate infants with clinically suspected EB."
204,GARD:0002143,Junctional epidermolysis bullosa inversa,N/A,N/A,,N/A,N/A
205,GARD:0002146,"Epidermolysis bullosa simplex, localized",31177584,"['Systematic Review', 'Journal Article']",Pathogenesis and clinical features of alopecia in epidermolysis bullosa: A systematic review.,https://pubmed.ncbi.nlm.nih.gov/31177584,"BACKGROUND:Epidermolysis bullosa (EB) is a group of rare genetic skin diseases characterized by the gene mutations encoding adhesion proteins within the skin. These adhesion proteins are also present in normal hair follicles. Anecdotally, there have been reports of scalp alopecia as a complication of EB and there are scattered cases in the literature, but alopecia has generally been overlooked in severe blistering diseases because it is regarded as a cosmetic issue. Therefore, there is no consensus about the natural history and clinical manifestations of alopecia in EB to allow potential intervention. OBJECTIVES:To review the current literature detailing the pathogenesis and clinical presentations of alopecia in EB patients. METHODS:Relevant human studies were searched in Medline, PubMed, and EMBASE electronic databases up to October 2018. RESULTS:Only 15 reports detailed 29 EB patients with demographic and clinical manifestations of alopecia. Vertical biopsy sections were the most common method of alopecia diagnosis, and the most common pattern was patchy scalp alopecia (45%) followed by diffuse alopecia (41%). The most robust finding was nonspecific scarring alopecia in all dystrophic EB (DEB) patients and nonspecific nonscarring alopecia in most patients with EB simplex (EBS). CONCLUSIONS:Hair abnormalities observed in EB are of variable severity despite there being no universal validated alopecia scoring system, with alopecia occurring secondary to blistering, or in areas prone to trauma."
206,GARD:0002146,"Epidermolysis bullosa simplex, localized",26432462,"[""Research Support, Non-U.S. Gov't"", 'research-article', 'Journal Article']",Novel sporadic and recurrent mutations in KRT5 and KRT14 genes in Polish epidermolysis bullosa simplex patients: further insights into epidemiology and genotype-phenotype correlation.,https://pubmed.ncbi.nlm.nih.gov/26432462,"Epidermolysis bullosa simplex (EBS) is a hereditary genodermatosis characterised by trauma-induced intraepidermal blistering of the skin. EBS is mostly caused by mutations in the KRT5 and KRT14 genes. Disease severity partially depends on the affected keratin type and may be modulated by mutation type and location. The aim of our study was to identify the molecular defects in KRT5 and KRT14 in a cohort of 46 Polish and one Belarusian probands with clinical suspicion of EBS and to determine the genotype-phenotype correlation. The group of 47 patients with clinical recognition of EBS was enrolled in the study. We analysed all coding exons of KRT5 and KRT14 using Sanger sequencing. The pathogenic status of novel variants was evaluated using bioinformatical tools, control group analysis (DNA from 100 healthy population-matched subjects) and probands' parents testing. We identified mutations in 80 % of patients and found 29 different mutations, 11 of which were novel and six were found in more than one family. All novel mutations were ascertained as pathogenic. In the majority of cases, the most severe genotype was associated with mutations in highly conserved regions. In some cases, different inheritance mode and clinical significance, than previously reported by others, was observed. We report 11 novel variants and show novel genotype-phenotype correlations. Our data give further insight into the natural history of EBS molecular pathology, epidemiology and mutation origin."
207,GARD:0002146,"Epidermolysis bullosa simplex, localized",23461686,['Journal Article'],Diagnosing epidermolysis bullosa type and subtype in infancy using immunofluorescence microscopy: the Stanford experience.,https://pubmed.ncbi.nlm.nih.gov/23461686,"The natural history of inherited epidermolysis bullosa (EB) varies significantly across subtypes. When confronted with an infant suspected to have EB, rapidly determining the type and subtype is critical in counselling families accurately about the infant's diagnosis and prognosis. Although transmission electron microscopy (TEM) has been considered the criterion standard for EB diagnosis, immunofluorescence microscopy (IFM) using monoclonal antibodies (mAbs) to EB-specific basement membrane zone proteins has several advantages, but few studies have evaluated the diagnostic utility of IFM. We sought to evaluate the clinical utility of IFM using an expanded panel of EB-specific mAbs. This was a retrospective review of pathology reports from infants younger < 1 year old with suspected EB primarily analyzed with IFM by the Stanford Dermatopathology service. Seventy-seven cases were identified for analysis, of which 20 were suboptimal for IFM analysis. Fifty-five cases were diagnosed with EB and classified as follows: EB simplex (n = 5), junctional EB (n = 31), dystrophic EB (n = 19). TEM was available in 36 of 55 cases (65%). IFM with an expanded panel of EB-specific mAbs should be considered the first-line diagnostic test to evaluate infants with clinically suspected EB."
208,GARD:0002147,"Epidermolysis bullosa simplex, generalized",31177584,"['Systematic Review', 'Journal Article']",Pathogenesis and clinical features of alopecia in epidermolysis bullosa: A systematic review.,https://pubmed.ncbi.nlm.nih.gov/31177584,"BACKGROUND:Epidermolysis bullosa (EB) is a group of rare genetic skin diseases characterized by the gene mutations encoding adhesion proteins within the skin. These adhesion proteins are also present in normal hair follicles. Anecdotally, there have been reports of scalp alopecia as a complication of EB and there are scattered cases in the literature, but alopecia has generally been overlooked in severe blistering diseases because it is regarded as a cosmetic issue. Therefore, there is no consensus about the natural history and clinical manifestations of alopecia in EB to allow potential intervention. OBJECTIVES:To review the current literature detailing the pathogenesis and clinical presentations of alopecia in EB patients. METHODS:Relevant human studies were searched in Medline, PubMed, and EMBASE electronic databases up to October 2018. RESULTS:Only 15 reports detailed 29 EB patients with demographic and clinical manifestations of alopecia. Vertical biopsy sections were the most common method of alopecia diagnosis, and the most common pattern was patchy scalp alopecia (45%) followed by diffuse alopecia (41%). The most robust finding was nonspecific scarring alopecia in all dystrophic EB (DEB) patients and nonspecific nonscarring alopecia in most patients with EB simplex (EBS). CONCLUSIONS:Hair abnormalities observed in EB are of variable severity despite there being no universal validated alopecia scoring system, with alopecia occurring secondary to blistering, or in areas prone to trauma."
209,GARD:0002147,"Epidermolysis bullosa simplex, generalized",26432462,"[""Research Support, Non-U.S. Gov't"", 'research-article', 'Journal Article']",Novel sporadic and recurrent mutations in KRT5 and KRT14 genes in Polish epidermolysis bullosa simplex patients: further insights into epidemiology and genotype-phenotype correlation.,https://pubmed.ncbi.nlm.nih.gov/26432462,"Epidermolysis bullosa simplex (EBS) is a hereditary genodermatosis characterised by trauma-induced intraepidermal blistering of the skin. EBS is mostly caused by mutations in the KRT5 and KRT14 genes. Disease severity partially depends on the affected keratin type and may be modulated by mutation type and location. The aim of our study was to identify the molecular defects in KRT5 and KRT14 in a cohort of 46 Polish and one Belarusian probands with clinical suspicion of EBS and to determine the genotype-phenotype correlation. The group of 47 patients with clinical recognition of EBS was enrolled in the study. We analysed all coding exons of KRT5 and KRT14 using Sanger sequencing. The pathogenic status of novel variants was evaluated using bioinformatical tools, control group analysis (DNA from 100 healthy population-matched subjects) and probands' parents testing. We identified mutations in 80 % of patients and found 29 different mutations, 11 of which were novel and six were found in more than one family. All novel mutations were ascertained as pathogenic. In the majority of cases, the most severe genotype was associated with mutations in highly conserved regions. In some cases, different inheritance mode and clinical significance, than previously reported by others, was observed. We report 11 novel variants and show novel genotype-phenotype correlations. Our data give further insight into the natural history of EBS molecular pathology, epidemiology and mutation origin."
210,GARD:0002147,"Epidermolysis bullosa simplex, generalized",23461686,['Journal Article'],Diagnosing epidermolysis bullosa type and subtype in infancy using immunofluorescence microscopy: the Stanford experience.,https://pubmed.ncbi.nlm.nih.gov/23461686,"The natural history of inherited epidermolysis bullosa (EB) varies significantly across subtypes. When confronted with an infant suspected to have EB, rapidly determining the type and subtype is critical in counselling families accurately about the infant's diagnosis and prognosis. Although transmission electron microscopy (TEM) has been considered the criterion standard for EB diagnosis, immunofluorescence microscopy (IFM) using monoclonal antibodies (mAbs) to EB-specific basement membrane zone proteins has several advantages, but few studies have evaluated the diagnostic utility of IFM. We sought to evaluate the clinical utility of IFM using an expanded panel of EB-specific mAbs. This was a retrospective review of pathology reports from infants younger < 1 year old with suspected EB primarily analyzed with IFM by the Stanford Dermatopathology service. Seventy-seven cases were identified for analysis, of which 20 were suboptimal for IFM analysis. Fifty-five cases were diagnosed with EB and classified as follows: EB simplex (n = 5), junctional EB (n = 31), dystrophic EB (n = 19). TEM was available in 36 of 55 cases (65%). IFM with an expanded panel of EB-specific mAbs should be considered the first-line diagnostic test to evaluate infants with clinically suspected EB."
211,GARD:0002148,"Epidermolysis bullosa simplex, Ogna type",N/A,N/A,,N/A,N/A
212,GARD:0002150,Dystrophic epidermolysis bullosa,31487386,['Journal Article'],Natural history of growth and anaemia in children with epidermolysis bullosa: a retrospective cohort study.,https://pubmed.ncbi.nlm.nih.gov/31487386,"BACKGROUND:Impaired growth and anaemia are major extracutaneous complications of epidermolysis bullosa (EB), but data on their development are lacking. OBJECTIVES:To determine the clinical course of growth and anaemia in children with EB and clarify the impact of nutritional compromise, inflammation and genetic factors. METHODS:A retrospective study was conducted of 200 children, 157 with recessive dystrophic EB (RDEB) and 43 with junctional EB (JEB)-generalized intermediate, followed at the main referral centre in Germany. Growth charts were calculated using the modified LMS method and were correlated with parameters of anaemia, nutrition, inflammation and the molecular defect in a linear model. RESULTS:In our cohort of patients with RDEB, weight impairment started at 12-18 months old; by the age of 10 years, 50% showed wasting. The predicted median weight at age 20 years was 35·2 kg for men and 40·1 kg for women. In JEB, growth resembled that of healthy children. Anaemia was present from the second year of life onwards in RDEB and JEB. Low levels of haemoglobin, iron, vitamin D, zinc and albumin, high levels of C-reactive protein, and absence of collagen VII correlated significantly with low weight in RDEB. No correlation was observed in JEB. CONCLUSIONS:The results highlight that nutritional compromise occurs early in children with RDEB and therefore may require interventions as of the first year or two of life. What's already known about this topic? Children with epidermolysis bullosa (EB) suffer from failure to thrive and anaemia as major extracutaneous complications. The course of growth and the development of anaemia in EB are poorly characterized. What does this study add? A molecularly well characterized cohort of 200 children with EB was followed with regard to anthropometrics, anaemia and inflammation. We demonstrate early onset of growth failure and anaemia, most pronounced in the subset of recessive dystrophic EB. Awareness of early growth delay and nutritional deficiencies will improve EB care in daily practice."
